,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
153,"Giri, Anish","Caruana, Fabiano",2782,2804,2016.06.20,tourn (blitz),1/2-1/2,C54,10
154,"Aronian, Levon","Giri, Anish",2793,2771,2017.06.05,tourn (blitz),1-0,D00,5
155,"Giri, Anish","Mamedyarov, Shakhriyar",2782,2801,2018.09.07,,1/2-1/2,B06,1.31
156,"Giri, Anish","So, Wesley",2734,2719,2014.01.15,tourn,1/2-1/2,E08,4
157,"Lindberg, Bo","Giri, Anish",2403,2758,2014.09.14,,0-1,D43,1.1
158,"Hasangatin, Ramil","Giri, Anish",2479,2764,2020.05.19,,0-1,B40,3
159,"Giri, Anish","Wesley, George",2769,2822,2017.06.05,,0-1,A14,6
160,"Giri, Anish","Vidit, Santosh Gujrathi",2764,2726,2021.02.06,rapid,1-0,D40,5.7
161,"Giri, Anish","Friedman, David",2752,2627,2014.06.28,,1/2-1/2,D45,11.1
162,"Llaneza Vega, Marcos","Giri, Anish",2514,2624,2010.03.11,swiss,0-1,B82,6
163,"Giri, Anish","Wang, Hao",2720,2752,2013.01.20,tourn,1/2-1/2,D94,8
164,"Giri, Anish","Zvjaginsev, Vadim",2762,2643,2017.10.14,team-swiss,1-0,D35,7.5
165,"Svidler, Peter","Giri, Anish",2723,2764,2020.07.29,,1/2-1/2,A20,9.1
166,"Giri, Anish","Kramnik, Vladimir",2768,2769,2014.12.14,tourn,1/2-1/2,E05,5.3
167,"Giri, Anish","Balogh, Csaba",2768,2660,2015.02.01,team-tourn,1-0,A20,9.6
168,"Nakamura, Hikaru","Giri, Anish",2802,2773,2015.06.15,tourn (blitz),1/2-1/2,A29,4
169,"Giri, Anish","Topalov, Veselin",2752,2772,2014.06.08,tourn,1-0,B67,5
170,"Ernst, Sipke","Giri, Anish",2587,2585,2009.11.13,swiss,1-0,D17,1
171,"Fressinet, Laurent","Giri, Anish",2710,2749,2014.02.23,team-tourn,1/2-1/2,C67,10.1
172,"Giri, Anish","Karjakin, Sergey",2779,2748,2019.07.14,,1-0,,4.1
173,"Carlsen, Magnus","Giri, Anish",2835,2783,2018.12.30,swiss,1-0,A28,13.1
174,"Jobava, Baadur","Giri, Anish",2603,2780,2021.05.16,,0-1,,47.1
175,"Caruana, Fabiano","Giri, Anish",2822,2776,2019.11.10,blitz,1/2-1/2,B23,13.1
176,"Giri, Anish","Anton Guijarro, David",2780,2674,2019.10.26,,1-0,C50,3.3
177,"Harikrishna, Pentala","Giri, Anish",2709,2749,2014.02.08,team-tourn,1/2-1/2,A80,7.1
178,"Aronian, Levon","Giri, Anish",2792,2798,2016.02.14,,1/2-1/2,D30,3
179,"Lupulescu, Constantin","Giri, Anish",2609,2756,2017.04.09,team-tourn,1/2-1/2,A90,12.1
180,"Duda, Jan","Giri, Anish",2750,2773,2022.04.23,,1/2-1/2,A48,2.1
181,"Giri, Anish","Dominguez Perez, Leinier",2755,2720,2016.09.10,,1/2-1/2,C45,8.9
182,"Giri, Anish","Topalov, Veselin",,,2016.12.16,swiss (rapid),1/2-1/2,,7
183,"Giri, Anish","Nepomniachtchi, Ian",2764,2784,2020.07.02,,1-0,D02,2.32
184,"Tikkanen, Hans","Giri, Anish",2586,2714,2011.11.04,team-swiss,0-1,A11,2.1
185,"Giri, Anish","Ernst, Sipke",2642,2572,2010.06.11,tourn,1/2-1/2,D17,1
186,"Anton Guijarro, David","Giri, Anish",2627,2767,2021.12.27,rapid,1/2-1/2,,6
187,"Giri, Anish","Van Foreest, Jorden",2731,2543,2020.04.13,,1/2-1/2,,1.3
188,"Giri, Anish","Maghsoodloo, Parham",2763,2676,2020.09.25,,0-1,D38,3.3
189,"Bocharov, Leonid","Giri, Anish",2185,2344,2008.01.10,,0-1,B43,6
190,"Giri, Anish","Ivanchuk, Vassily",2734,2753,2013.06.09,match (blitz),0-1,A05,3
191,"Housieaux, David","Giri, Anish",2431,2642,2010.06.04,team-tourn,0-1,E13,9.2
192,"Giri, Anish","Leon Hoyos, Manuel",2469,2542,2009.01.31,,1-0,A41,12
193,"Nepomniachtchi, Ian","Giri, Anish",2784,2764,2020.07.23,,1-0,B90,3.2
194,"Tica, Sven","Giri, Anish",2402,2764,2020.09.15,,0-1,E01,5
195,"Meijer, Dolf","Giri, Anish",2237,2430,2008.07.18,swiss,0-1,B09,7
196,"Motylev, Alexander","Giri, Anish",2649,2793,2015.09.15,,1/2-1/2,C78,2
197,"Nakamura, Hikaru","Giri, Anish",2787,2782,2016.06.17,tourn (rapid),0-1,B14,3
198,"Giri, Anish","Mamedyarov, Shakhriyar",2776,2770,2021.03.14,,1-0,B45,10.1
199,"Jakovenko, Dmitry","Giri, Anish",2710,2762,2017.10.13,team,1/2-1/2,D26,6.5
200,"Carlsen, Magnus","Giri, Anish",2881,2731,2020.04.26,,0-1,,9.2
201,"Wesley, George","Giri, Anish",2773,2790,2016.08.08,,1/2-1/2,E11,4
202,"Giri, Anish","Ding, Liren",2798,2782,2015.10.31,swiss,1/2-1/2,C93,5
203,"Giri, Anish","Fodor, Tamas Jr",2717,2482,2012.03.27,,0-1,A09,7.76
204,"Vallejo Pons, Francisco","Giri, Anish",2705,2714,2011.12.10,,1/2-1/2,C07,4
205,"Peralta, Fernando","Giri, Anish",2606,2711,2012.09.09,team-swiss,0-1,D31,11.1
206,"Tiviakov, Sergei","Giri, Anish",2637,2677,2010.10.25,tourn,1/2-1/2,C43,1
207,"Aronian, Levon","Giri, Anish",2752,2779,2019.06.27,,1/2-1/2,,2.4
208,"Giri, Anish","Mamedyarov, Shakhriyar",2782,2801,2018.09.07,,1/2-1/2,B02,1.23
209,"Giri, Anish","Virgus, Andrei",2155,,2006.11.09,team,1-0,A70,2.4
210,"Vachier Lagrave, Maxime","Giri, Anish",2745,2734,2013.12.16,tourn (blitz),1/2-1/2,B27,28
