,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
555,"Aronian, Levon","Nepomniachtchi, Ian",2803,2721,2013.12.16,rapid,1-0,A48,28.1
556,"Nepomniachtchi, Ian","Riazantsev, Alexander",2433,2576,2004.02.25,,1/2-1/2,B11,9
557,"Nepomniachtchi, Ian","Ivanchuk, Vassily",2656,2748,2010.04.07,team-tourn,1/2-1/2,B43,6
558,"Nepomniachtchi, Ian","Caruana, Fabiano",2729,2799,2017.12.11,match (blitz),1/2-1/2,E60,3
559,"Mazi, Leon","Nepomniachtchi, Ian",2402,2432,2003.07.19,,0-1,B95,8
560,"Nepomniachtchi, Ian","Chao, Li",2749,2720,2017.02.24,swiss,1-0,C42,6.6
561,"Giri, Anish","Nepomniachtchi, Ian",2772,2815,2019.08.03,blitz,1/2-1/2,,2.1
562,"Dominguez Perez, Leinier","Nepomniachtchi, Ian",2760,2775,2019.07.16,,1-0,,3.3
563,"Nepomniachtchi, Ian","Rapport, Richard",2717,2693,2013.08.01,,1/2-1/2,C15,10.3
564,"Aronian, Levon","Nepomniachtchi, Ian",2772,2773,2019.11.26,blitz,1/2-1/2,A29,18.1
565,"Nepomniachtchi, Ian","Zhou, Jianchao",2632,2623,2009.08.23,rapid,1-0,B23,8
566,"Nepomniachtchi, Ian","Vidit, Santosh Gujrathi",2763,2695,2019.01.22,tourn,1-0,C42,9
567,"Nepomniachtchi, Ian","Naiditsch, Arkadij",2705,2689,2015.11.17,,1/2-1/2,A29,5.1
568,"Aronian, Levon","Nepomniachtchi, Ian",2778,2778,2020.11.26,schev,0-1,,9.2
569,"Inarkiev, Ernesto","Nepomniachtchi, Ian",2727,2751,2017.05.19,,1/2-1/2,D80,7.9
570,"Nepomniachtchi, Ian","Nakamura, Hikaru",2776,2745,2020.01.05,,0-1,B33,3.28
571,"Dominguez Perez, Leinier","Nepomniachtchi, Ian",2758,2784,2020.09.19,blitz,1/2-1/2,B84,17.4
572,"Shyam, N.","Nepomniachtchi, Ian",2442,2773,2022.02.08,,0-1,A49,2
573,"Nepomniachtchi, Ian","Bruzon Batista, Lazaro",2695,2668,2010.06.17,,1-0,C67,7
574,"Uzhva, Andrey Nikolaevich","Nepomniachtchi, Ian",2280,,2001.??.??,,0-1,B11,?
575,"Fedoseev, Vladimir","Nepomniachtchi, Ian",2678,2784,2020.10.04,,1-0,C00,1.7
576,"Nepomniachtchi, Ian","Leko, Peter",2784,2663,2020.07.27,,1-0,A01,7.5
577,"Chusov, Dmitry","Nepomniachtchi, Ian",2525,2506,2006.05.06,swiss,1-0,C42,?
578,"Leko, Peter","Nepomniachtchi, Ian",2712,2725,2016.07.11,tourn,0-1,B90,4
579,"Kamsky, Gata","Nepomniachtchi, Ian",2658,2773,2022.03.12,rapid,1-0,C89,8
580,"Nepomniachtchi, Ian","Sjugirov, Sanan",2789,2663,2021.02.02,,1/2-1/2,A01,8
581,"Kosteniuk, Alexandra","Nepomniachtchi, Ian",2541,2714,2014.11.14,tourn (blitz),0-1,C15,13
582,"Nepomniachtchi, Ian","Eljanov, Pavel",2720,2718,2015.06.21,swiss,0-1,C45,6
583,"Nepomniachtchi, Ian","Vidit, Santosh Gujrathi",2773,2722,2019.11.24,blitz,1-0,C45,7.2
584,"Movsesian, Sergei","Nepomniachtchi, Ian",2721,2720,2010.11.16,tourn (blitz),0-1,B51,11
585,"Nepomniachtchi, Ian","Demchenko, Anna",2773,2654,2022.03.22,,1-0,C36,3
586,"Nepomniachtchi, Ian","Ding, Liren",2776,2811,2019.11.18,,1/2-1/2,B94,2.21
587,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2758,2705,2015.10.14,blitz,1/2-1/2,D85,20.3
588,"Svidler, Peter","Nepomniachtchi, Ian",2747,2751,2017.04.17,tourn (blitz),1/2-1/2,A30,1
589,"Sargsyan, Shant","Nepomniachtchi, Ian",2601,2774,2020.01.23,,1-0,A33,3
590,"Adly, Ahmed","Nepomniachtchi, Ian",2607,2767,2019.12.30,blitz,1/2-1/2,A07,20.13
591,"Carlsen, Magnus","Nepomniachtchi, Ian",2826,2730,2011.11.24,tourn,1/2-1/2,B52,8
592,"Jakovenko, Dmitry","Nepomniachtchi, Ian",2745,2714,2014.11.28,tourn,1/2-1/2,A34,1
593,"Nepomniachtchi, Ian","Giri, Anish",2775,2779,2019.08.01,blitz,1/2-1/2,,25.5
594,"Nepomniachtchi, Ian","Vorobiov, Evgeny E",2613,2572,2007.09.09,swiss,1/2-1/2,B57,6
595,"Tomashevsky, Evgeny","Nepomniachtchi, Ian",2701,2714,2014.08.26,tourn (rapid),1-0,A34,5
596,"Nepomniachtchi, Ian","Duda, Jan Krzysztof",2775,2729,2019.07.31,blitz,1/2-1/2,,11.2
597,"Nepomniachtchi, Ian","Grischuk, Alexander",2757,2766,2018.08.07,,1-0,C65,1.27
598,"Nepomniachtchi, Ian","Korobov, Anton",2729,2647,2011.04.02,swiss,0-1,B80,11
599,"Keymer, Vincent","Nepomniachtchi, Ian",2664,2773,2022.02.21,,1/2-1/2,D38,9.2
600,"Nepomniachtchi, Ian","Paravyan, David",2773,2617,2022.03.05,rapid,1/2-1/2,C42,8
601,"Nepomniachtchi, Ian","Avrukh, Boris",2632,2641,2009.07.16,blitz,1-0,B89,7
602,"Caruana, Fabiano","Nepomniachtchi, Ian",2820,2792,2021.05.26,,1-0,,4.1
603,"Motylev, Alexander","Nepomniachtchi, Ian",2640,2767,2019.12.29,blitz,1/2-1/2,B51,6.12
604,"Nepomniachtchi, Ian","Iskos, Alexandros",2306,,2002.09.29,,1-0,B49,1
605,"Kurnosov, Igor","Nepomniachtchi, Ian",2662,2706,2010.09.03,,1/2-1/2,B97,8
606,"Wang, Yue","Nepomniachtchi, Ian",2697,2718,2012.07.08,team-schev,0-1,A37,9
607,"Nepomniachtchi, Ian","Tomashevsky, Evgeny",2720,2699,2010.12.14,tourn,1-0,C45,4
608,"Artemiev, Vladislav","Nepomniachtchi, Ian",2769,2778,2020.06.27,,0-1,,3.6
609,"Nepomniachtchi, Ian","Andriasian, Zaven",2784,2606,2020.04.15,blitz,1/2-1/2,A28,8
610,"Nepomniachtchi, Ian","Shakirov, A.",2784,2647,2020.09.22,,1-0,A01,4
611,"Grischuk, Alexander","Nepomniachtchi, Ian",2746,2711,2011.08.08,tourn,1/2-1/2,D87,1
612,"Nepomniachtchi, Ian","So, Wesley",2792,2770,2021.05.24,,1/2-1/2,,10.8
613,"Radjabov, Teimour","Nepomniachtchi, Ian",2741,2733,2017.11.05,team-swiss,1-0,A35,8.2
614,"Bortnyk, Olexandr","Nepomniachtchi, Ian",2598,2784,2020.04.15,blitz,1/2-1/2,A45,11
615,"Nepomniachtchi, Ian","Gelfand, Boris",2751,2724,2017.04.12,match,1-0,B90,7
616,"Nepomniachtchi, Ian","Lenic, Luka",2730,2659,2014.06.16,swiss (rapid),1-0,C45,2
617,"Nepomniachtchi, Ian","Verzhansky, Alexander",2368,2219,2003.??.??,,1-0,B22,?
618,"Nakamura, Hikaru","Nepomniachtchi, Ian",2745,2776,2020.01.05,,0-1,B23,3.29
619,"Nepomniachtchi, Ian","Giri, Anish",2778,2731,2020.07.02,,1-0,,8.5
620,"Erigaisi, Arjun","Nepomniachtchi, Ian",2633,2773,2022.02.12,rapid,0-1,E10,9
621,"Dubov, Daniil","Nepomniachtchi, Ian",2710,2789,2021.02.06,rapid,1/2-1/2,B93,4.1
622,"Aronian, Levon","Nepomniachtchi, Ian",2768,2632,2009.08.01,,1/2-1/2,A29,6
623,"Nepomniachtchi, Ian","Nakamura, Hikaru",2705,2814,2015.09.19,k.o.,1-0,A16,3.7
624,"Nepomniachtchi, Ian","Anand, Viswanathan",2784,2753,2020.07.26,,1-0,C24,6.2
625,"Nepomniachtchi, Ian","Kovalev, Vitaly",2784,2648,2020.06.09,,1/2-1/2,E32,6
626,"Nepomniachtchi, Ian","Carlsen, Magnus",2778,2881,2020.11.27,schev,1/2-1/2,,15.1
627,"Nepomniachtchi, Ian","Savchenko, Boris",2810,2619,2017.12.30,blitz,*,,17.5
628,"Kazhgaleyev, Murtas","Nepomniachtchi, Ian",2570,2703,2016.06.18,,1-0,D71,13
629,"Nepomniachtchi, Ian","Carlsen, Magnus",2778,2881,2021.03.18,,1/2-1/2,,12.1
630,"Nepomniachtchi, Ian","Nisipeanu, Liviu Dieter",2757,2672,2018.07.17,,1-0,D36,3
631,"Inarkiev, Ernesto","Nepomniachtchi, Ian",2629,2545,2006.12.13,tourn,1-0,C11,9
632,"Nepomniachtchi, Ian","Khairullin, Ildar",2658,2605,2010.04.24,tourn,1/2-1/2,B90,7
633,"Morozevich, Alexander","Nepomniachtchi, Ian",2676,2767,2016.12.30,swiss (blitz),1-0,B90,21
634,"Nepomniachtchi, Ian","Fawzy, Adham",2740,2451,2016.09.06,,1-0,B32,5.8
635,"Popov, Ivan","Nepomniachtchi, Ian",2482,2506,2006.05.19,,1/2-1/2,C01,10
636,"Malakhov, Vladimir","Nepomniachtchi, Ian",2648,2766,2018.10.08,rapid,1/2-1/2,,3.1
637,"Nepomniachtchi, Ian","Radjabov, Teimour",2721,2713,2013.12.14,tourn (blitz),0-1,B30,3
638,"Fedoseev, Vladimir","Nepomniachtchi, Ian",2678,2784,2020.09.22,,1-0,B93,3.1
639,"Nakamura, Hikaru","Nepomniachtchi, Ian",2736,2784,2020.09.19,blitz,1/2-1/2,B50,15.3
640,"Ponkratov, Pavel","Nepomniachtchi, Ian",2632,2767,2019.12.29,blitz,1-0,B90,4.7
641,"Nepomniachtchi, Ian","So, Wesley",2767,2760,2019.12.16,,1-0,C88,2.4
642,"Nepomniachtchi, Ian","Caruana, Fabiano",2792,2820,2021.06.21,blitz,1-0,,11.5
643,"Yakovich, Yury","Nepomniachtchi, Ian",2596,2445,2004.05.22,,1/2-1/2,A30,2
644,"Andreikin, Dmitry","Nepomniachtchi, Ian",2718,2704,2012.10.31,,1/2-1/2,D82,2
645,"Vedmediuc, Serghei","Nepomniachtchi, Ian",2465,2730,2011.11.03,team-swiss,1/2-1/2,B07,1.4
646,"Nepomniachtchi, Ian","Kramnik, Vladimir",2785,2797,2020.11.06,,0-1,,3.1
647,"Dyachkov, Sergej","Nepomniachtchi, Ian",2553,2628,2009.02.21,swiss,1/2-1/2,D47,5
648,"Vitiugov, Nikita","Nepomniachtchi, Ian",2638,2616,2008.11.11,,1/2-1/2,A16,4.1
649,"Giri, Anish","Nepomniachtchi, Ian",2771,2732,2017.07.01,tourn (blitz),1/2-1/2,D84,4
650,"Frolyanov, Dmitry","Nepomniachtchi, Ian",2557,2632,2009.09.11,,1/2-1/2,B90,9
651,"Nepomniachtchi, Ian","Carlsen, Magnus",2778,2881,2020.11.28,schev,1/2-1/2,,18.1
652,"Caruana, Fabiano","Nepomniachtchi, Ian",2709,2720,2010.11.16,tourn (blitz),0-1,D91,3
653,"Kramnik, Vladimir","Nepomniachtchi, Ian",2753,2775,2019.06.15,,0-1,A49,3.1
654,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2762,2730,2014.06.19,rapid,0-1,A88,9
655,"Nepomniachtchi, Ian","Sjugirov, Sanan",2763,2663,2018.12.27,rapid,1/2-1/2,A30,7.3
656,"Jobava, Baadur","Nepomniachtchi, Ian",2627,2763,2018.12.30,swiss (blitz),1/2-1/2,A42,14
657,"Anand, Viswanathan","Nepomniachtchi, Ian",2788,2632,2009.07.31,tourn (rapid),0-1,B97,2
658,"Grischuk, Alexander","Nepomniachtchi, Ian",2737,2767,2016.12.30,swiss (blitz),1-0,C78,14.6
659,"Nepomniachtchi, Ian","Krivoborodov, Egor",2502,2390,2005.07.26,swiss,1-0,B12,8
660,"Nepomniachtchi, Ian","Shimanov, Aleksandr",2658,2535,2010.04.21,tourn,1/2-1/2,B12,5
661,"Sjugirov, Sanan","Nepomniachtchi, Ian",2444,2545,2006.11.15,tourn,0-1,C03,10
662,"Svidler, Peter","Nepomniachtchi, Ian",2742,2778,2020.11.24,tourn,0-1,,14.8
663,"Svidler, Peter","Nepomniachtchi, Ian",2743,2714,2014.11.13,tourn (blitz),1-0,B06,5
664,"Maghsoodloo, Parham","Nepomniachtchi, Ian",2676,2784,2020.05.05,,1-0,B90,9
665,"Vidit, Santosh Gujrathi","Nepomniachtchi, Ian",2726,2784,2020.08.30,,1/2-1/2,D85,4.1
666,"Nepomniachtchi, Ian","Karjakin, Sergey",2730,2763,2011.11.22,tourn,1/2-1/2,E36,6
667,"Nepomniachtchi, Ian","Svidler, Peter",2702,2740,2013.10.14,match (rapid),1/2-1/2,D06,2
668,"Ivanchuk, Vassily","Nepomniachtchi, Ian",2710,2707,2015.12.09,k.o. (rapid),1/2-1/2,B92,1.1
669,"Nepomniachtchi, Ian","Jakovenko, Dmitry",2707,2741,2012.12.29,,1/2-1/2,A31,5
670,"Nepomniachtchi, Ian","Giri, Anish",2784,2764,2020.08.02,,1-0,C45,1.36
671,"Dubov, Daniil","Nepomniachtchi, Ian",2700,2775,2019.08.01,blitz,1/2-1/2,A33,15
672,"Nepomniachtchi, Ian","Potkin, Vladimir",2785,2442,2020.11.06,,1-0,,4.4
673,"Hansen, Eric","Nepomniachtchi, Ian",2606,2773,2022.02.22,,1-0,B40,13.4
674,"Firouzja, Alireza","Nepomniachtchi, Ian",2759,2789,2021.03.14,,1/2-1/2,A45,7.6
675,"Nepomniachtchi, Ian","Bacrot, Etienne",2792,2678,2021.06.18,blitz,1-0,,2.2
676,"Kramnik, Vladimir","Nepomniachtchi, Ian",2756,2773,2019.08.05,rapid,0-1,,3.4
677,"Vallejo Pons, Francisco","Nepomniachtchi, Ian",2710,2751,2017.05.21,,1/2-1/2,E60,9.8
678,"Mamedyarov, Shakhriyar","Nepomniachtchi, Ian",2809,2751,2018.03.05,tourn (blitz),1/2-1/2,D08,11
679,"Nepomniachtchi, Ian","Akopian, Vladimir Eduardovic",2717,2691,2013.06.08,swiss (rapid),1/2-1/2,C45,11
680,"So, Wesley","Nepomniachtchi, Ian",2760,2767,2019.12.14,,1/2-1/2,D85,2.1
681,"Nepomniachtchi, Ian","Xiong, Jeffery",2784,2709,2020.09.16,rapid,0-1,B04,5.4
682,"Dzagnidze, Nana","Nepomniachtchi, Ian",2484,2492,2004.11.11,swiss,1-0,A15,9
683,"Petrosian, Tigran L","Nepomniachtchi, Ian",2601,2767,2019.12.29,blitz,0-1,A07,10.13
684,"Nepomniachtchi, Ian","Svidler, Peter",2784,2723,2020.12.01,,1/2-1/2,B90,5
685,"Palac, Mladen","Nepomniachtchi, Ian",2525,2751,2017.09.05,,1/2-1/2,B90,1.5
686,"Edouard, Romain","Nepomniachtchi, Ian",2680,2714,2014.08.14,team-swiss,0-1,B90,11.4
687,"Gareyev, Timur","Nepomniachtchi, Ian",2573,2782,2021.12.27,rapid,0-1,A15,9.3
688,"Nepomniachtchi, Ian","Kamsky, Gata",2703,2670,2016.05.08,swiss (blitz),1/2-1/2,B31,8.1
689,"Nepomniachtchi, Ian","Karjakin, Sergey",2751,2783,2017.10.24,k.o. (blitz),0-1,B07,2.24
690,"Nepomniachtchi, Ian","Hanley, James L",,,2000.10.04,swiss,1-0,D79,3
691,"Onischuk, Vladimir","Nepomniachtchi, Ian",2594,2730,2014.06.19,swiss (blitz),1/2-1/2,B90,4
692,"Nepomniachtchi, Ian","Nguyen, Viet Tuong",,,1999.??.??,,1-0,B50,4
693,"Nepomniachtchi, Ian","Ni, Hua",2632,2701,2009.08.22,schev (rapid),1-0,B30,6
694,"Nepomniachtchi, Ian","Aronian, Levon",2784,2773,2020.09.15,rapid,1/2-1/2,C44,3.5
695,"Karjakin, Sergey","Nepomniachtchi, Ian",2783,2751,2017.10.24,k.o. (blitz),0-1,B08,2.13
696,"Nepomniachtchi, Ian","Giri, Anish",2740,2755,2016.09.25,tourn (blitz),1-0,B90,4
697,"Ding, Liren","Nepomniachtchi, Ian",2714,2717,2013.07.31,k.o. (rapid),1/2-1/2,A34,9
698,"Nyback, Tomi","Nepomniachtchi, Ian",2587,2520,2006.08.12,k.o. (blitz),1-0,A50,4.2
699,"Bacrot, Laurent","Nepomniachtchi, Ian",2714,2717,2013.07.27,,1/2-1/2,D85,6
700,"Carlsen, Magnus","Nepomniachtchi, Ian",2881,2778,2020.11.27,schev,1-0,,12.1
701,"Nepomniachtchi, Ian","Khairullin, Ildar",2445,2481,2004.06.22,,0-1,B22,5
702,"Nepomniachtchi, Ian","Gelfand, Boris",2632,2755,2009.07.16,blitz,0-1,C22,11
703,"Nepomniachtchi, Ian","Grachev, Boris",2658,2653,2010.02.16,swiss,1/2-1/2,C11,8
704,"Nepomniachtchi, Ian","Yu, Yang",2632,2736,2009.??.??,,1-0,C43,10
705,"Nepomniachtchi, Ian","Sjugirov, Sanan",2728,2670,2015.05.10,team-swiss (blitz),1-0,C15,11.9
706,"Nepomniachtchi, Ian","Mamedyarov, Shakhriyar",2717,2753,2013.06.07,swiss (rapid),1-0,B11,7
707,"Nepomniachtchi, Ian","Aronian, Levon",2773,2762,2019.05.17,,1-0,,1.5
708,"Sebenik, Matej","Nepomniachtchi, Ian",2425,2432,2003.07.20,,1-0,D74,9
709,"Nakamura, Hikaru","Nepomniachtchi, Ian",2736,2789,2021.03.16,,1-0,B90,1.11
710,"Nepomniachtchi, Ian","Aronian, Levon",2782,2772,2021.12.30,blitz,1/2-1/2,C78,15.2
711,"Aronian, Levon","Nepomniachtchi, Ian",2740,2785,2020.11.11,,1-0,,1.6
712,"So, Wesley","Nepomniachtchi, Ian",2770,2784,2020.12.27,,1/2-1/2,D85,6.2
713,"Caruana, Fabiano","Nepomniachtchi, Ian",2820,2792,2021.05.24,,1-0,,6.7
714,"Demidov, Mikhail","Nepomniachtchi, Ian",2519,2784,2020.09.22,swiss (blitz),1/2-1/2,A11,6
715,"Nepomniachtchi, Ian","Malinovsky, Andrei",,,2000.??.??,,1/2-1/2,C52,5
716,"Nepomniachtchi, Ian","Hansen, Eric",2773,2606,2022.04.09,rapid,1-0,C34,3
717,"Nepomniachtchi, Ian","Mamedyarov, Shakhriyar",2792,2782,2021.07.07,,1-0,,2.5
718,"Radjabov, Teimour","Nepomniachtchi, Ian",2744,2720,2010.11.17,tourn (blitz),1-0,D85,25
719,"Nepomniachtchi, Ian","Karpov, Anatoly",2703,2616,2013.02.16,,1-0,B10,1.2
720,"Karjakin, Sergey","Nepomniachtchi, Ian",2756,2721,2013.12.14,tourn (blitz),1-0,C18,2
721,"Nepomniachtchi, Ian","Artemiev, Vladislav",2778,2769,2020.06.25,,1-0,,1.2
722,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2758,2714,2014.12.13,tourn (blitz),1-0,C07,20
723,"Gelfand, Boris","Nepomniachtchi, Ian",2703,2757,2018.07.03,tourn (rapid),1/2-1/2,D06,4
724,"Nepomniachtchi, Ian","Kaskevich, Raisa",2306,,2002.07.09,,1-0,B05,2
725,"Nepomniachtchi, Ian","Gordievsky, Dmitry",2732,2451,2014.01.30,tourn (rapid),1-0,B06,3
726,"Andriasian, Zaven","Nepomniachtchi, Ian",,,????.??.??,,1/2-1/2,,?
727,"Duda, Jan Krzysztof","Nepomniachtchi, Ian",2737,2757,2018.07.21,swiss,1/2-1/2,B51,6
728,"Potkin, Vladimir","Nepomniachtchi, Ian",2625,2732,2014.01.30,tourn (rapid),1/2-1/2,D75,2
729,"Nepomniachtchi, Ian","Aronian, Levon",2767,2785,2016.12.27,rapid,1/2-1/2,C50,9.3
730,"Iljin, Artem","Nepomniachtchi, Ian",2226,,2001.??.??,,1-0,A16,?
731,"Ponomariov, Ruslan","Nepomniachtchi, Ian",2743,2729,2011.04.16,team-tourn,1/2-1/2,D79,5
732,"Kurnosov, Igor","Nepomniachtchi, Ian",2657,2717,2013.06.09,swiss (blitz),0-1,A09,5
733,"Kukula, Pawel","Nepomniachtchi, Ian",2164,2520,2006.08.12,k.o. (blitz),0-1,A83,2.2
734,"Dubov, Daniil","Nepomniachtchi, Ian",2660,2751,2017.05.05,,1/2-1/2,A32,4.3
735,"Nepomniachtchi, Ian","Danielian, Elina",2776,2385,2019.09.04,,1-0,A11,1.23
736,"Nepomniachtchi, Ian","Pikula, Dejan",2628,2570,2009.03.16,swiss,1-0,B43,10
737,"Nepomniachtchi, Ian","Stellwagen, Daniel",2600,2625,2008.01.22,,1-0,B43,9
738,"Nepomniachtchi, Ian","Svane, Rasmus",2773,2637,2022.02.08,,1-0,B10,7
739,"Alekseev, Evgeny A","Nepomniachtchi, Ian",2661,2587,2007.02.15,swiss,1/2-1/2,D43,2
740,"Nepomniachtchi, Ian","Anand, Viswanathan",2751,2776,2018.03.02,tourn (rapid),0-1,A21,2
741,"Oparin, Grigoriy","Nepomniachtchi, Ian",2604,2751,2017.04.12,match,0-1,B92,6
742,"Nepomniachtchi, Ian","Sarana, Alexey",2826,2657,2019.12.30,blitz,1/2-1/2,,17.10
743,"Sanikidze, Tornike","Nepomniachtchi, Ian",2534,2703,2016.06.18,,0-1,A65,3
744,"Nepomniachtchi, Ian","Krasenkow, Michal",2600,2636,2008.01.17,,1/2-1/2,C65,5
745,"Nepomniachtchi, Ian","Xie, Bryan",2773,2128,2022.02.02,,1-0,B48,3
746,"Li, Chao b","Nepomniachtchi, Ian",2687,2718,2012.07.08,team-schev,1/2-1/2,A87,6
747,"Nepomniachtchi, Ian","Pichot, Alan",2789,2630,2021.03.15,,1-0,B48,15.7
748,"Nepomniachtchi, Ian","Karjakin, Sergey",2720,2760,2010.11.16,tourn (blitz),1-0,B06,4
749,"Karjakin, Sergey","Nepomniachtchi, Ian",2773,2776,2019.05.11,blitz,1-0,,12.5
750,"Nepomniachtchi, Ian","Yemelin, Vasily",2632,2570,2009.10.08,team-swiss,0-1,C11,5.5
751,"Harikrishna, Pentala","Nepomniachtchi, Ian",2727,2714,2014.12.13,tourn (blitz),0-1,A01,2
752,"Tseshkovsky, Vitaly Valeryevich","Nepomniachtchi, Ian",2513,2613,2007.07.25,,1/2-1/2,C03,3
753,"Nepomniachtchi, Ian","Carlsen, Magnus",2773,2865,????.??.??,,1/2-1/2,,3
754,"Nepomniachtchi, Ian","Smirin, Ilia",2632,2650,2009.07.16,blitz,1/2-1/2,B07,5
755,"Nepomniachtchi, Ian","Andreikin, Dmitry",2767,2736,2017.01.15,tourn,1/2-1/2,C45,2
756,"Nepomniachtchi, Ian","Palac, Mladen",2751,2525,2017.09.03,k.o.,1/2-1/2,A29,1.1
757,"Nepomniachtchi, Ian","Kholmirzaev, Bakhodir",2506,2260,2006.05.06,,0-1,A90,?
758,"Lysyj, Igor","Nepomniachtchi, Ian",2686,2714,2014.12.06,tourn,1/2-1/2,A85,8
759,"Smirin, Ilia","Nepomniachtchi, Ian",2676,2711,2011.07.25,team-tourn,0-1,B90,8.2
760,"Chernobay, Artem","Nepomniachtchi, Ian",,,1999.??.??,,1/2-1/2,B01,8
761,"Vitiugov, Nikita","Nepomniachtchi, Ian",2720,2729,2011.04.26,swiss (rapid),1/2-1/2,A42,10
762,"Nepomniachtchi, Ian","Kamsky, Gata",2714,2683,2015.05.05,team-swiss,1/2-1/2,A31,5.1
763,"Nepomniachtchi, Ian","Esen, Baris",2735,2534,2012.02.12,swiss,1/2-1/2,D52,6
764,"Nepomniachtchi, Ian","Grischuk, Alexander",2733,2773,2011.01.17,tourn,1/2-1/2,B90,3
765,"Nepomniachtchi, Ian","Jobava, Baadur",2732,2707,2017.07.02,tourn (blitz),1/2-1/2,A11,11
766,nihal sarin,"Nepomniachtchi, Ian",2612,2767,2019.12.30,blitz,1-0,A06,16.7
767,"Nepomniachtchi, Ian","Van Foreest, Jorden",2716,2499,2015.04.01,,1-0,C65,6
768,"Bocharov, Dmitry","Nepomniachtchi, Ian",2609,2730,2011.12.02,k.o. (rapid),1-0,A48,2.2
769,"Grischuk, Alexander","Nepomniachtchi, Ian",2766,2757,2018.08.07,,1-0,A42,1.26
770,"Nepomniachtchi, Ian","Brandenburg, Daan",2502,2371,2005.09.15,,1-0,B07,2
771,"Nepomniachtchi, Ian","Giri, Anish",2778,2731,2020.04.23,,1-0,,6.2
772,"Nepomniachtchi, Ian","Karjakin, Sergey",2751,2783,2017.10.24,k.o. (blitz),1/2-1/2,A28,2.14
773,"Nepomniachtchi, Ian","Belov, Vladimir",2730,2641,2011.12.17,swiss (rapid),1-0,B85,7
774,"Nepomniachtchi, Ian","Tiviakov, Sergei",2628,2684,2009.02.05,swiss,1/2-1/2,B36,6
775,"Zhigalko, Sergei","Nepomniachtchi, Ian",2540,2602,2007.05.25,rapid,1-0,C02,9
776,"Nepomniachtchi, Ian","Abdusattorov, Nodirbek",2784,2627,2020.09.22,,1/2-1/2,C24,7
777,"Nepomniachtchi, Ian","Kramnik, Vladimir",2775,2753,2019.06.15,,1/2-1/2,B06,3.2
778,"Zabotin, Alexander","Nepomniachtchi, Ian",2512,2632,2009.09.04,,0-1,D75,3
779,"Nakamura, Hikaru","Nepomniachtchi, Ian",2651,2587,2007.02.28,match (blitz),1-0,A85,?
780,"Ding, Liren","Nepomniachtchi, Ian",2811,2776,2019.11.18,,0-1,A20,2.8
781,"Nepomniachtchi, Ian","Aronian, Levon",2778,2778,2020.12.27,,1/2-1/2,,5.6
782,"Carlsen, Magnus","Nepomniachtchi, Ian",2881,2778,2021.03.19,,0-1,,14.1
783,"Ganguly, Surya Shekhar","Nepomniachtchi, Ian",2668,2767,2016.12.26,swiss (rapid),1/2-1/2,B90,2
784,"Kobalia, Mikhail","Nepomniachtchi, Ian",2569,2776,2021.08.16,,1/2-1/2,,4.1
785,"Svidler, Peter","Nepomniachtchi, Ian",2750,2545,2006.12.10,tourn,1-0,C03,7
786,"Nepomniachtchi, Ian","Bu, Xiangzhi",2632,2702,2009.08.23,rapid,1-0,C22,9
787,"Carlsen, Magnus","Nepomniachtchi, Ian",2863,2784,2020.08.04,,1/2-1/2,A41,2.23
788,"Dominguez Perez, Leinier","Nepomniachtchi, Ian",2726,2714,2014.12.13,tourn (blitz),0-1,B90,26
789,"Ovetchkin, Roman","Nepomniachtchi, Ian",2539,2520,2006.06.17,k.o. (blitz),1-0,B50,3.2
790,"Nepomniachtchi, Ian","Piesik, Piotr",2773,2407,2022.01.04,,0-1,B10,5
791,"Avrukh, Boris","Nepomniachtchi, Ian",2641,2632,2009.07.14,rapid,1-0,D45,13
792,"Nepomniachtchi, Ian","Savchenko, Boris",2506,2569,2006.03.10,,1-0,B77,9
793,"Nepomniachtchi, Ian","Grachev, Boris",2717,2683,2013.06.07,swiss (rapid),1-0,B80,9
794,"Laritchev, D.","Nepomniachtchi, Ian",,,2000.10.07,,0-1,C05,6
795,"Nepomniachtchi, Ian","Li, Ben",2773,2361,2022.04.05,,1-0,C36,5
796,"Nakamura, Hikaru","Nepomniachtchi, Ian",2786,2751,2017.05.18,,1-0,B97,6.4
797,"Nepomniachtchi, Ian","Martinez Alcantara, Jose Eduardo",2773,2598,2022.03.22,,1-0,C39,11
798,"Nepomniachtchi, Ian","Nakamura, Hikaru",2720,2741,2010.11.17,tourn (blitz),1/2-1/2,B01,19
799,"Nepomniachtchi, Ian","Khairullin, Ildar",2483,2507,2005.03.05,,1/2-1/2,B33,4
800,"Nepomniachtchi, Ian","Ursic, Simona",2476,1968,2004.07.10,,1-0,C68,1
801,"Nepomniachtchi, Ian","Duda, Jan Krzysztof",2763,2738,2019.01.19,tourn,1/2-1/2,C42,7
802,"Nepomniachtchi, Ian","Caruana, Fabiano",2792,2820,2021.05.26,,1-0,,1.1
803,"Nepomniachtchi, Ian","Bareev, Evgeny",2626,2634,2009.11.12,k.o.,0-1,B12,5.3
804,"Nepomniachtchi, Ian","Firouzja, Alireza",2778,2703,2020.04.30,,1-0,,13.5
