,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
761,"Vachier Lagrave, Maxime","Anand, Viswanathan",2796,2786,2017.07.01,tourn (blitz),0-1,B11,5
762,"Ponomariov, Ruslan","Vachier Lagrave, Maxime",2744,2703,2010.11.16,tourn (blitz),1-0,B07,13
763,"Shakirov, A.","Vachier Lagrave, Maxime",2714,2722,2011.07.22,,1/2-1/2,B90,4
764,"Aronian, Levon","Vachier Lagrave, Maxime",2774,2803,2017.04.17,tourn,1-0,A34,3
765,"Vachier Lagrave, Maxime","Korobov, Anton",2778,2688,2020.08.18,,1-0,A15,7
766,"Chao, Li","Vachier Lagrave, Maxime",2680,2745,2014.02.04,swiss,1/2-1/2,D17,8.3
767,"Vachier Lagrave, Maxime","Beerdsen, Thomas",2778,2479,2020.06.02,,1-0,A20,3
768,"Jakovenko, Dmitry","Vachier Lagrave, Maxime",2681,2774,2019.09.18,,1-0,A34,3.3
769,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2762,2811,2016.11.08,swiss,1-0,D78,3.1
770,"Caruana, Fabiano","Vachier Lagrave, Maxime",2819,2773,2019.04.21,tourn,1/2-1/2,B23,2
771,"Vachier Lagrave, Maxime","Adams, Michael",2742,2753,2013.10.12,,0-1,E17,6.2
772,"Tiviakov, Sergei","Vachier Lagrave, Maxime",2637,2721,2010.10.27,,0-1,B90,3
773,"Feller, Sebastien","Vachier Lagrave, Maxime",2576,2703,2009.08.20,tourn,1/2-1/2,E99,10
774,"Vachier Lagrave, Maxime","Macias Murillo, Bryan",2718,2363,2009.10.22,swiss,1-0,B42,1
775,"Jumabayev, Rinat","Vachier Lagrave, Maxime",2605,2780,2018.10.25,swiss,0-1,E61,6
776,"Vachier Lagrave, Maxime","Stellwagen, Daniel",2681,2616,2008.07.29,,1-0,C07,4.3
777,"Gashimov, Vugar","Vachier Lagrave, Maxime",2644,2577,2006.09.16,,1/2-1/2,B47,2.3
778,"Brunner, Nicolas","Vachier Lagrave, Maxime",2398,2684,2009.05.28,team-tourn,1/2-1/2,D85,8
779,"Caruana, Fabiano","Vachier Lagrave, Maxime",2795,2788,2016.05.10,match (blitz),0-1,B50,25
780,"Andre Rodriguez, Manuel","Vachier Lagrave, Maxime",2481,2779,2018.09.25,,0-1,B90,2
781,"Yu, Yangyi","Vachier Lagrave, Maxime",2763,2774,2019.10.04,,0-1,D85,7.6
782,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2808,2789,2018.06.14,blitz,1/2-1/2,E60,7
783,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2749,2782,2021.07.10,,1-0,,10.2
784,"Vachier Lagrave, Maxime","Volokitin, Andrei",2751,2627,2014.11.29,swiss,1/2-1/2,D91,4
785,"Vachier Lagrave, Maxime","Carlsen, Magnus",2822,2886,2020.12.11,,1-0,,3.8
786,"Vachier Lagrave, Maxime","Gelfand, Boris",2718,2758,2009.12.02,k.o.,1/2-1/2,C43,4.4
787,"Vachier Lagrave, Maxime","Caruana, Fabiano",2788,2795,2016.05.10,match (blitz),1-0,C76,4
788,"Vachier Lagrave, Maxime","Maze, Sebastien",2493,2464,2004.12.16,tourn,1-0,B33,2
789,"Vachier Lagrave, Maxime","Bu, Xiangzhi",2722,2733,2011.08.31,,1/2-1/2,,21
790,"Degraeve, Jean Marc","Vachier Lagrave, Maxime",2561,2788,2016.06.03,,1/2-1/2,B51,7.1
791,"Vachier Lagrave, Maxime","Ponomariov, Ruslan",2703,2744,2010.11.18,,1-0,C06,32
792,"Aronian, Levon","Vachier Lagrave, Maxime",2809,2722,2013.05.01,tourn,1-0,D85,9
793,"Aronian, Levon","Vachier Lagrave, Maxime",2765,2778,2019.08.17,,1/2-1/2,A48,1
794,"Solak, Dragan","Vachier Lagrave, Maxime",2611,2742,2013.10.26,,0-1,B96,7.4
795,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2779,2804,2016.12.08,,1-0,,2.3
796,"Kobalia, Mikhail","Vachier Lagrave, Maxime",2609,2780,2019.12.29,blitz,1/2-1/2,B51,1.12
797,"Vachier Lagrave, Maxime","Carlsen, Magnus",2780,2872,2019.12.30,blitz,1/2-1/2,B01,15.1
798,"Ponomariov, Ruslan","Vachier Lagrave, Maxime",2723,2710,2011.12.10,,1-0,A15,5
799,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2900,2822,2020.12.12,,1-0,,1.9
800,"Carlsen, Magnus","Vachier Lagrave, Maxime",2832,2796,2017.06.12,,1/2-1/2,A48,6.1
801,"Heinz, Timothee","Vachier Lagrave, Maxime",,2186,2000.??.??,tourn,0-1,B70,4
802,"Smirnov, Anton","Vachier Lagrave, Maxime",2549,2780,2018.09.08,,1/2-1/2,B90,5
803,"Morozevich, Alexander","Vachier Lagrave, Maxime",2694,2722,2011.07.26,,1-0,D97,7
804,"Vachier Lagrave, Maxime","Artemiev, Vladislav",2763,2699,2021.10.01,,1-0,B12,6.4
805,"Vachier Lagrave, Maxime","Bachmann, Axel",2758,2593,2015.10.10,rapid,1/2-1/2,C78,2.8
806,"Vachier Lagrave, Maxime","Libiszewski, Fabien",2789,2507,2018.03.13,,1-0,D11,1
807,"Vachier Lagrave, Maxime","So, Wesley",2751,2772,2021.08.25,,1/2-1/2,C67,8.4
808,"Navara, David","Vachier Lagrave, Maxime",2716,2768,2014.08.11,team-swiss,1/2-1/2,D78,9.1
809,"Vachier Lagrave, Maxime","Kurnosov, Igor",2632,2593,2008.04.27,,1-0,C89,7.7
810,"Laznicka, Viktor","Vachier Lagrave, Maxime",2679,2762,2014.06.17,swiss (rapid),1/2-1/2,A39,8
811,"Vachier Lagrave, Maxime","Oparin, G.",2778,2652,2020.09.23,,1-0,A45,1.3
812,"Vachier Lagrave, Maxime","Maghsoodloo, Parham",2770,2674,2020.01.30,,1-0,D38,10.3
813,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2781,2746,2018.12.16,k.o.,1/2-1/2,C67,2.2
814,"Tkachiev, Vladislav","Vachier Lagrave, Maxime",2636,2703,2010.12.17,swiss (blitz),1-0,B22,6
815,"Van Foreest, Jorden","Vachier Lagrave, Maxime",2618,2780,2019.02.16,rapid,1/2-1/2,B76,7
816,"Vachier Lagrave, Maxime","Carlsen, Magnus",2860,2881,2021.02.11,rapid,1/2-1/2,,13.1
817,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2860,2778,2020.04.21,,0-1,,4.4
818,"Vachier Lagrave, Maxime","Fressinet, Laurent",2715,2696,2011.09.17,match (blitz),1/2-1/2,D37,2
819,"Vachier Lagrave, Maxime","Ding, Liren",2789,2791,2018.05.27,tourn (blitz),1/2-1/2,E48,2
820,"Vachier Lagrave, Maxime","Amin, Bassem",2792,2683,2019.05.12,blitz,1-0,,22.2
821,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2769,2789,2018.06.23,tourn (rapid),1/2-1/2,B50,4
822,"Ivanchuk, Vassily","Vachier Lagrave, Maxime",2715,2757,2015.01.13,tourn,1-0,B90,4
823,"Vachier Lagrave, Maxime","Christiansen, Johan Sebastian",2780,2559,2019.02.14,team-swiss (rapid),1-0,A00,6
824,"Shabalov, Alexander","Vachier Lagrave, Maxime",2546,2719,2013.08.12,k.o.,0-1,B46,1.2
825,"Anand, Viswanathan","Vachier Lagrave, Maxime",2776,2811,2016.10.30,k.o. (rapid),0-1,B56,4.2
826,"Vachier Lagrave, Maxime","Sawlin, Leonid",2778,2385,2020.09.08,,1-0,D31,1
827,"Vachier Lagrave, Maxime","Sapunov, Evgeny",2784,2461,2021.03.02,,1-0,A45,3
828,"Wei, Yi","Vachier Lagrave, Maxime",2721,2774,2019.09.03,,1-0,B10,1.22
829,"Sarana, Alexey","Vachier Lagrave, Maxime",2663,2780,2019.12.30,blitz,0-1,B51,20.7
830,"Vachier Lagrave, Maxime","Manukyan, Artyom",2758,2106,2022.04.26,,1-0,A06,1
831,"Vachier Lagrave, Maxime","Kavon, Adam",2784,2519,2020.10.27,swiss,0-1,A10,3
832,"Karjakin, Sergey","Vachier Lagrave, Maxime",2782,2789,2018.06.20,tourn (rapid),1/2-1/2,A33,1
833,"Nepomniachtchi, Ian","Vachier Lagrave, Maxime",2778,2860,2020.11.24,tourn,1/2-1/2,,15.1
834,"Vachier Lagrave, Maxime","Giri, Anish",2721,2677,2010.10.26,tourn,1/2-1/2,D43,2
835,"Vachier Lagrave, Maxime","Peralta, Fernando",2770,2574,2020.01.26,,1-0,C02,6.9
836,"Khanin, Semen","Vachier Lagrave, Maxime",2482,2778,2020.08.04,,1/2-1/2,B01,10
837,"Vachier Lagrave, Maxime","Caruana, Fabiano",2723,2697,2010.07.19,swiss,1/2-1/2,C68,1
838,"Sasikiran, Krishnan","Vachier Lagrave, Maxime",2640,2763,2021.11.03,,1/2-1/2,,7
839,"Brodowski, Piotr","Vachier Lagrave, Maxime",,,1999.11.02,,0-1,A57,9
840,"Vachier Lagrave, Maxime","Caruana, Fabiano",2767,2842,2020.03.17,,1/2-1/2,C78,1
841,"Aronian, Levon","Vachier Lagrave, Maxime",2781,2784,2021.02.10,rapid,1-0,B90,1.23
842,"Vachier Lagrave, Maxime","Radjabov, Teimour",2758,2734,2014.12.13,tourn (blitz),1-0,E05,6
843,"Vachier Lagrave, Maxime","Meier, Georg",2762,2632,2014.06.16,swiss (rapid),1-0,A09,3
844,"Vachier Lagrave, Maxime","Mareco, Sandro",2745,2582,2014.02.01,swiss,1-0,B48,5.2
845,"Ponomariov, Ruslan","Vachier Lagrave, Maxime",2723,2710,2011.12.15,swiss (rapid),0-1,A20,4
846,"Jaulin, Philippe","Vachier Lagrave, Maxime",2143,2539,2005.12.29,swiss,0-1,B22,6
847,"Howell, David W L","Vachier Lagrave, Maxime",,2187,2000.11.04,,0-1,B22,7
848,"Rinat, Dzhumabayev","Vachier Lagrave, Maxime",2606,2744,2015.10.13,,0-1,A16,2
849,"Vachier Lagrave, Maxime","Caruana, Fabiano",2788,2795,2016.05.10,match (blitz),1/2-1/2,C67,20
850,"Mamedyarov, Shakhriyar","Vachier Lagrave, Maxime",2646,2527,2005.09.14,,1-0,D76,1.1
851,"Vachier Lagrave, Maxime","Gupta, Abhijeet",2637,2495,2003.10.23,,0-1,B50,4
852,"Meier, Georg","Vachier Lagrave, Maxime",2653,2718,2009.11.26,,0-1,,26
853,"Vachier Lagrave, Maxime","Carlsen, Magnus",2860,2881,2021.02.12,rapid,1/2-1/2,,16.1
854,"Vachier Lagrave, Maxime","Caruana, Fabiano",2789,2822,2018.05.27,tourn (blitz),1-0,A01,1
855,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2785,2796,2017.06.10,tourn,1-0,B90,4
856,"adhiban, b","Vachier Lagrave, Maxime",2490,2718,2009.10.23,,1/2-1/2,B43,2
857,"Vachier Lagrave, Maxime","Kramnik, Vladimir",2780,2753,2019.12.30,blitz,1/2-1/2,C53,21.3
858,"Vachier Lagrave, Maxime","Leveque, Christophe",2722,1657,2011.07.09,simul,1-0,C07,?
859,"Vachier Lagrave, Maxime","Ding, Liren",2719,2714,2013.08.02,,1-0,B12,1.1
860,"Vachier Lagrave, Maxime","Swidler, P.",2798,2759,2016.07.26,swiss,1-0,C89,2
861,"Vachier Lagrave, Maxime","Anand, Viswanathan",2749,2753,2021.07.10,,1/2-1/2,,12.1
862,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2751,2715,2011.01.26,tourn,1-0,D87,10
863,"Andreikin, Dmitry","Vachier Lagrave, Maxime",2712,2791,2017.07.23,swiss,0-1,B20,7
864,"Vachier Lagrave, Maxime","Sargissian, Gabriel",2757,2690,2014.10.10,swiss,1/2-1/2,D54,7
865,"Carlsen, Magnus","Vachier Lagrave, Maxime",2886,2822,2020.12.11,,1/2-1/2,,1.5
866,"Gelfand, Boris","Vachier Lagrave, Maxime",2758,2718,2009.12.02,,1/2-1/2,A29,4.3
867,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2860,2829,2020.04.30,,1-0,,13.1
868,"Vachier Lagrave, Maxime","Kosteniuk, Alexandra",2358,2459,2002.07.12,,1/2-1/2,B56,7
869,"So, Wesley","Vachier Lagrave, Maxime",2770,2784,2020.11.24,,1/2-1/2,D85,11.1
870,"Werle, Jan","Vachier Lagrave, Maxime",2582,2716,2008.10.04,team-tourn,0-1,D87,1.2
871,"Depoorter, Enguerran","Vachier Lagrave, Maxime",2016,2198,2001.04.10,match,0-1,A57,3
872,"Vachier Lagrave, Maxime","Akopian, Vladimir Eduardovic",2542,2704,2006.02.13,swiss,1/2-1/2,C07,6
873,"Andriasian, Zaven","Vachier Lagrave, Maxime",2561,2716,2008.10.19,team-swiss,1/2-1/2,B96,3
874,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2760,2792,2021.06.22,blitz,0-1,,22.4
875,"Ivanchuk, Vassily","Vachier Lagrave, Maxime",2764,2703,2010.12.17,swiss (blitz),1/2-1/2,B86,10
876,"Caruana, Fabiano","Vachier Lagrave, Maxime",2820,2760,2021.06.22,blitz,1/2-1/2,A05,14.2
877,"Lograda, Alexis","Vachier Lagrave, Maxime",2049,2699,2012.01.07,,0-1,A10,1.3
878,"So, Wesley","Vachier Lagrave, Maxime",2770,2778,2020.09.24,,1-0,B54,2.10
879,"Vachier Lagrave, Maxime","Sutovsky, Emil",2742,2657,2013.10.22,team-swiss,1-0,B22,3.1
880,"Vachier Lagrave, Maxime","Grischuk, Alexander",2796,2742,2017.02.27,swiss,1/2-1/2,C67,9.1
881,"Vachier Lagrave, Maxime","Le, Quang Liem",2751,2709,2021.08.29,rapid,1-0,,10.3
882,"Vachier Lagrave, Maxime","Carlsen, Magnus",2779,2842,2018.07.23,tourn,0-1,B08,2
883,"Giri, Anish","Vachier Lagrave, Maxime",2778,2765,2015.11.22,,1/2-1/2,B51,9.2
884,"Vachier Lagrave, Maxime","Wei, Yi",2792,2737,2019.05.09,blitz,1-0,,4.1
885,"Vachier Lagrave, Maxime","Sokolov, Ivan",2754,2623,2015.06.05,team-tourn,1/2-1/2,A07,7.1
886,"Bonnet, E1.","Vachier Lagrave, Maxime",2193,2271,2001.11.02,,1/2-1/2,B76,11
887,"Battaglia, Gabriele","Vachier Lagrave, Maxime",2172,2278,2002.??.??,match,1/2-1/2,E67,4.1
888,"Vachier Lagrave, Maxime","Gosset, Arnaud",2358,2121,2002.07.06,,1/2-1/2,B14,1
889,"Aguettaz, Maxime","Vachier Lagrave, Maxime",2303,2386,2003.08.23,swiss,0-1,B30,5
890,"Rozentalis, Eduardas","Vachier Lagrave, Maxime",2567,2637,2008.03.22,team,0-1,B51,1
891,"Vachier Lagrave, Maxime","Marzolo, Cyril",2412,2462,2003.12.17,,1-0,C06,3
892,"Vachier Lagrave, Maxime","Tristan, Leonardo",2718,2412,2009.10.23,swiss,1-0,B07,3
893,"Edouard, Romain","Vachier Lagrave, Maxime",2508,2681,2008.09.04,tourn (rapid),0-1,D75,5
894,"Vachier Lagrave, Maxime","Kramnik, Vladimir",2796,2808,2017.07.02,tourn (blitz),0-1,C44,15
895,"Ding, Liren","Vachier Lagrave, Maxime",2714,2719,2013.08.02,,0-1,E60,1.2
896,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2860,2829,2020.12.26,,1/2-1/2,,2.1
897,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2784,2758,2021.02.07,rapid,1-0,B45,6.6
898,"Wei, Yi","Vachier Lagrave, Maxime",2721,2723,2015.07.14,rapid,1/2-1/2,B96,2.1
899,"Vachier Lagrave, Maxime","Aronian, Levon",2684,2754,2009.06.25,rapid,1/2-1/2,C60,5
900,"Khairullin, Ildar","Vachier Lagrave, Maxime",2455,2412,2003.10.31,,1/2-1/2,D94,9
901,"Ter Sahakyan, Samvel","Vachier Lagrave, Maxime",2640,2778,2020.08.04,,0-1,B10,6
902,"Vachier Lagrave, Maxime","Rahman, Ziaur",2722,2528,2011.08.29,,1-0,,12
903,"So, Wesley","Vachier Lagrave, Maxime",2770,2760,2021.05.27,,1/2-1/2,,7.2
904,"Vachier Lagrave, Maxime","Anand, Viswanathan",2789,2759,2018.06.16,blitz,0-1,B12,18
905,"Gelfand, Boris","Vachier Lagrave, Maxime",2748,2757,2014.10.27,tourn,1/2-1/2,D83,6
906,"Radjabov, Teimour","Vachier Lagrave, Maxime",2765,2784,2021.02.08,rapid,1/2-1/2,A04,13.7
907,"Vachier Lagrave, Maxime","Maze, S.",2703,2546,2009.08.13,,1-0,C67,4
908,"Vachier Lagrave, Maxime","Soyez, Cyril",2382,2100,2003.05.03,tourn,1-0,B53,9.1
909,"Vachier Lagrave, Maxime","Na, Na",2789,,2018.03.25,,1-0,,8.8
910,"Vachier Lagrave, Maxime","Adams, Michael",2795,2747,2017.05.12,,1/2-1/2,C89,1.1
911,"Chazot, Jean Marc","Vachier Lagrave, Maxime",,2682,2012.04.28,swiss (rapid),0-1,D71,1
912,"Basso, Pier Luigi","Vachier Lagrave, Maxime",2600,2770,2020.01.28,,1/2-1/2,D92,8.5
913,"Vachier Lagrave, Maxime","Kramnik, Vladimir",2789,2812,2016.06.19,tourn (blitz),1-0,C65,6
914,"Vachier Lagrave, Maxime","Rozentalis, Eduardas",2593,2578,2007.06.03,,1/2-1/2,C08,11
915,"Vilaisarn, Akkhavanh","Vachier Lagrave, Maxime",2259,2722,2011.07.09,simul,0-1,A16,?
916,"Carlsen, Magnus","Vachier Lagrave, Maxime",2862,2784,2021.01.31,,1-0,D85,13
917,"Vachier Lagrave, Maxime","Artemiev, Vladislav",2853,2798,2017.12.30,blitz,*,,17.3
918,"Vachier Lagrave, Maxime","Navara, David",2731,2724,2015.07.24,swiss,1/2-1/2,B12,5
919,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2822,2900,2020.12.12,,1-0,,2.4
920,"Vachier Lagrave, Maxime","Olszewski, Michal",2718,2544,2009.10.25,swiss,1-0,B97,5
921,"Vachier Lagrave, Maxime","So, W.",2774,2767,2019.11.19,,0-1,A07,2.15
922,"Sarana, Alexey","Vachier Lagrave, Maxime",2651,2774,2019.11.23,,0-1,,1.1
923,"Caruana, Fabiano","Vachier Lagrave, Maxime",2795,2788,2016.05.10,blitz,1/2-1/2,C10,17
924,"Vachier Lagrave, Maxime","Acs, Peter",2681,2544,2008.08.04,,1/2-1/2,C69,10.2
925,"Vachier Lagrave, Maxime","Ganguly, Surya Shekhar",2696,2614,2009.02.04,swiss,1/2-1/2,C06,9.5
926,"Vachier Lagrave, Maxime","Peralta, Fernando",2768,2574,2014.08.06,,1-0,B07,5.12
927,"Ghaem Maghami, Ehsan","Vachier Lagrave, Maxime",2572,2711,2013.01.04,,1/2-1/2,A20,6.2
928,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2751,2758,2021.08.30,rapid,1/2-1/2,,15.8
929,"Maze, Sebastien","Vachier Lagrave, Maxime",2423,2382,2003.06.21,,1-0,B27,2
930,"Wei, Yi","Vachier Lagrave, Maxime",2721,2774,2019.09.03,,0-1,B01,1.8
931,"Van Foreest, Jorden","Vachier Lagrave, Maxime",2618,2780,2019.02.16,match (blitz),0-1,C23,6
932,"Anand, Viswanathan","Vachier Lagrave, Maxime",2803,2773,2015.12.11,swiss,0-1,B92,7
933,"Vachier Lagrave, Maxime","Pira, Davoud",2386,2398,2003.08.27,swiss,0-1,B06,8
934,"Vachier Lagrave, Maxime","Leko, Peter",2758,2723,2014.12.13,tourn (blitz),1/2-1/2,C65,25
935,"Oparin, Grigoriy","Vachier Lagrave, Maxime",2652,2778,2020.09.23,,1-0,A88,1.4
936,"Vastrukhin, Oleg","Vachier Lagrave, Maxime",2401,2778,2020.08.04,,1-0,A04,10
937,"Carlsen, Magnus","Vachier Lagrave, Maxime",2886,2822,2020.12.11,,1/2-1/2,,2.1
938,"Nakamura, Hikaru","Vachier Lagrave, Maxime",,,2016.12.16,swiss (rapid),1-0,,7
939,"Vachier Lagrave, Maxime","Ivanchuk, Vassily",2796,2738,2017.07.01,tourn (blitz),1-0,B07,8
940,"Vachier Lagrave, Maxime","Adhiban, B.",2838,2629,2021.11.08,blitz,0-1,,12.7
941,"Vachier Lagrave, Maxime","Frade Marques, Helder",,,1998.??.??,swiss,0-1,B21,3
942,"Caruana, Fabiano","Vachier Lagrave, Maxime",2791,2766,2021.11.29,,0-1,E60,1.12
943,"Santo Roman, Marc","Vachier Lagrave, Maxime",2385,2412,2003.12.21,,1/2-1/2,B38,7
944,"Carlsen, Magnus","Vachier Lagrave, Maxime",2863,2778,2020.04.24,,1-0,D10,4.3
945,"Vachier Lagrave, Maxime","Gunina, Valentina",2789,2507,2018.03.13,,1/2-1/2,A12,1
946,"Vachier Lagrave, Maxime","Aronian, Levon",2781,2765,2018.12.13,k.o.,1-0,B06,1.6
947,"Carlsen, Magnus","Vachier Lagrave, Maxime",2862,2784,2021.02.08,rapid,1/2-1/2,E60,15.8
948,"Harikrishna, Pentala","Vachier Lagrave, Maxime",2726,2762,2014.06.19,rapid,1-0,A48,4
949,"Vachier Lagrave, Maxime","Levonovich Petrosian, Tigran",2758,2625,2015.10.13,blitz,1-0,B08,7.2
950,"Vachier Lagrave, Maxime","Socko, Bartosz",2751,2614,2014.11.27,swiss,1-0,C78,2
951,"Gelfand, Boris","Vachier Lagrave, Maxime",2663,2761,2021.12.30,blitz,0-1,D85,13.10
952,"Marzolo, Cyril","Vachier Lagrave, Maxime",2415,2358,2002.08.??,swiss,1-0,A39,8.5
953,"Vachier Lagrave, Maxime","Berg, Emanuel",2681,2592,2008.09.15,swiss,1/2-1/2,C06,7
954,"Vachier Lagrave, Maxime","Wesley, George",2762,2788,2015.04.26,,1/2-1/2,B12,9
955,"Vachier Lagrave, Maxime","Mamedyarov, Shakhriyar",2527,2646,2005.09.15,,0-1,C96,1.2
956,"Naroditsky, Daniel","Vachier Lagrave, Maxime",2646,2819,2016.07.03,swiss (blitz),0-1,B13,?
957,"Svidler, Peter","Vachier Lagrave, Maxime",2759,2798,2016.07.30,match (blitz),1/2-1/2,A37,2
958,"Gautier, Selvan","Vachier Lagrave, Maxime",1944,2686,2012.07.21,,0-1,B21,1.1
959,"Yanchenko, Roman","Vachier Lagrave, Maxime",2436,2793,2018.03.07,,1/2-1/2,E60,9
960,"Vachier Lagrave, Maxime","Socko, Bartosz",2780,2618,2019.12.29,blitz,1/2-1/2,A15,2.43
961,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2777,2779,2018.10.11,,1-0,D85,2.13
962,"Aronian, Levon","Vachier Lagrave, Maxime",2805,2768,2014.08.04,team-swiss,1/2-1/2,E84,3.1
963,"Caruana, Fabiano","Vachier Lagrave, Maxime",2808,2731,2015.08.30,tourn,1/2-1/2,B51,7
964,"Vachier Lagrave, Maxime","Navara, David",2779,2741,2018.08.01,tourn,1-0,C54,10
965,"Vachier Lagrave, Maxime","Caruana, Fabiano",2766,2791,2021.11.29,,0-1,A32,1.34
966,"Vachier Lagrave, Maxime","Edouard, Romain",2722,2587,2011.08.14,,1/2-1/2,C06,1
967,"Vachier Lagrave, Maxime","Akobian, Varuzhan",2711,2622,2012.12.24,,1-0,B12,3.5
968,"Ezzat, Mani","Vachier Lagrave, Maxime",2408,2784,2020.11.17,swiss,0-1,E73,1
969,"Vachier Lagrave, Maxime","Caruana, Fabiano",2766,2791,2021.11.29,,1/2-1/2,C72,1.17
970,"Carlsen, Magnus","Vachier Lagrave, Maxime",2886,2822,2020.12.11,,1/2-1/2,,1.7
971,"Vachier Lagrave, Maxime","Nakamura, Hikaru",2779,2777,2018.10.11,,1-0,A45,2.32
972,"Nakamura, Hikaru","Vachier Lagrave, Maxime",2791,2819,2016.08.24,match (blitz),1/2-1/2,D85,8
973,"Vachier Lagrave, Maxime","Bosiocic, Marin",2721,2557,2010.09.05,team-tourn,1-0,D20,2.31
974,"Vachier Lagrave, Maxime","Amin, Bassem",2780,2704,2019.05.21,,1-0,,4.1
975,"Draoui, Najib","Vachier Lagrave, Maxime",2369,2542,2006.03.26,,1-0,B43,6
976,"Ssegwanyi, Arthur","Vachier Lagrave, Maxime",2222,2711,2012.12.23,team-k.o.,0-1,B42,2.1
977,"Vachier Lagrave, Maxime","Machin Rivera, Mark",2813,2339,2016.09.08,swiss,1-0,B06,6.5
978,"Karthikeyan, Murali","Vachier Lagrave, Maxime",2606,2778,2020.08.11,k.o. (blitz),0-1,B15,1.2
979,"Vachier Lagrave, Maxime","Lugovskoy, Maxim",2766,2423,2021.11.23,,1-0,A01,3
980,"Vachier Lagrave, Maxime","Topalov, Veselin",2780,2737,2019.12.13,,1-0,C67,1.3
981,"Vachier Lagrave, Maxime","Visakh, Narayanan Rajeswari",2784,2516,2020.10.20,swiss (blitz),1-0,D24,3
982,"Caruana, Fabiano","Vachier Lagrave, Maxime",2804,2789,2016.06.10,tourn (rapid),0-1,A48,6
983,"Vachier Lagrave, Maxime","Grischuk, Arina",2778,2777,2020.10.04,,0-1,E97,1.4
984,"Niemann, Hans Moke","Vachier Lagrave, Maxime",2465,2770,2020.01.15,,0-1,D80,2
985,"Vachier Lagrave, Maxime","Yu, Yang",2577,2626,2006.09.18,,0-1,B51,3.2
986,"Nihal, Sarin","Vachier Lagrave, Maxime",2657,2822,2020.11.01,,0-1,,3.6
987,"Ponomariov, Ruslan","Vachier Lagrave, Maxime",,,2015.06.12,,0-1,,1.3
988,"Vachier Lagrave, Maxime","Wesley, George",2775,2762,2019.06.03,,1-0,A02,1
989,"Vachier Lagrave, Maxime","Sukandar, Irine Kharisma",2770,2402,2020.01.21,,1-0,B35,1.2
990,"Timofeev, Artyom","Vachier Lagrave, Maxime",2572,2761,2021.12.29,blitz,0-1,A20,8.9
991,"Vachier Lagrave, Maxime","Fressinet, Laurent",2542,2625,2006.02.11,tourn,1/2-1/2,C78,4
992,"Wesley, George","Vachier Lagrave, Maxime",2770,2784,2020.12.29,,0-1,B90,1
993,"Dumitrache, Dragos Nicolae","Vachier Lagrave, Maxime",2467,2727,2010.03.27,team-tourn,1/2-1/2,D85,2
994,"Shchekachev, Andrei","Vachier Lagrave, Maxime",2555,2458,2004.??.??,swiss,1/2-1/2,A33,8
995,"Pucher, Sebastien","Vachier Lagrave, Maxime",2298,2754,2015.06.02,team-tourn,0-1,A65,4.5
996,"Bujisho, Benjamin","Vachier Lagrave, Maxime",2358,2278,2002.??.??,team-tourn,1/2-1/2,B50,11.8
997,"Vandevoort, Pascal","Vachier Lagrave, Maxime",2363,2412,2003.12.18,tourn,1-0,A45,4
998,"Vachier Lagrave, Maxime","Carlsen, Magnus",2788,2851,2016.04.25,tourn,1/2-1/2,C67,6
999,"Amin, Bassem","Vachier Lagrave, Maxime",2670,2839,2017.12.27,swiss (rapid),0-1,A07,10.30
1000,"Vachier Lagrave, Maxime","Dominguez Perez, Leinier",2804,2739,2016.12.30,swiss (blitz),1/2-1/2,E05,20
1001,"Viana, Julien","Vachier Lagrave, Maxime",1900,2271,2001.11.??,team,0-1,D59,2.1
1002,"Vachier Lagrave, Maxime","Caruana, Fabiano",2860,2773,2020.04.29,,1/2-1/2,,12.2
1003,"Vachier Lagrave, Maxime","Bologan, Victor",2573,2658,2007.01.19,,1-0,B12,6
1004,"Vachier Lagrave, Maxime","Bogut, Zeljko",2576,2443,2006.05.22,,1/2-1/2,B03,2.4
1005,"Vachier Lagrave, Maxime","Nepomniachtchi, Ian",2783,2766,2017.06.30,tourn (blitz),1-0,B51,8
1006,"Vachier Lagrave, Maxime","Carlsen, Magnus",2796,2832,2017.06.24,tourn (rapid),1-0,C54,7
1007,"Vachier Lagrave, Maxime","Tkachiev, Vladislav",2682,2641,2012.04.29,,1-0,E65,1.1
