,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
274,"Wang, Hao","Petrov, Nikita",2756,2585,2019.12.29,blitz,1/2-1/2,C53,6.17
275,"Fodil, Abderrahmane","Wang, Hao",,746,2020.11.08,swiss (rapid),0-1,C56,1.16
276,"Wang, Hao","Malakhov, Maksim",2715,2600,2010.04.08,,1-0,D10,7
277,"Wang, Hao","Bologan, Victor",2737,2681,2012.12.15,swiss (rapid),1-0,E54,6
278,"Wang, Hao","Ding, Liren",2732,2664,2011.05.19,tourn,1-0,E84,5
279,"Mahjoob Zardast, Morteza","Wang, Hao",2514,2727,2010.11.22,team-swiss,1/2-1/2,A32,5
280,"Wang, Hao","Wang, Yue",2710,2720,2014.12.11,swiss (rapid),1-0,D35,4
281,"Wang, Hao","Zhou, Jianchao",2696,2612,2008.10.06,k.o. (rapid),1-0,C67,7
282,"Xiang, Zeyu","Wang, Hao",2446,2756,2019.12.06,,0-1,E91,21.4
283,"Yifan, Xu","Wang, Hao",2590,2696,2009.05.28,,0-1,B81,3
284,"Mamedyarov, Shakhriyar","Wang, Hao",2719,2708,2009.11.27,k.o.,1-0,D17,3.1
285,"Sakaev, Konstantin","Wang, Hao",2596,2756,2019.12.29,blitz,1-0,E11,7.17
286,"Anton Guijarro, David","Wang, Hao",2631,2729,2014.06.19,swiss (blitz),1-0,B90,5
287,"Wang, Hao","Jun, Xia",2519,2582,2005.10.09,,1-0,B80,4
288,"Zhong, Yang","Wang, Hao",2598,2519,2005.10.10,,1-0,A22,5
289,"Wang, Hao","Bacrot, Etienne",2710,2718,2014.12.13,tourn (blitz),1/2-1/2,A07,25
290,"Ni, Hua","Wang, Hao",2667,2722,2010.06.12,tourn,1/2-1/2,B42,2
291,"Wang, Hao","Sethuraman, S.P.",2683,2629,2017.03.25,,1-0,C88,3.1
292,"Bartel, Mateusz","Wang, Hao",2636,2730,2014.09.17,tourn,1-0,B57,4.6
293,"Artemiev, Vladislav","Wang, Hao",2691,2709,2017.12.14,swiss (rapid),1/2-1/2,A07,1.1
294,"Wang, Hao","Naiditsch, Arkadij",2720,2675,2019.08.23,,1-0,A07,15.6
295,"Ma, Qun","Wang, Hao",2630,2726,2019.04.10,,1/2-1/2,D37,2.5
296,"Wang, Hao","Li, Chao b",2720,2697,2019.12.05,,1-0,,20.2
297,"Zhou, Jianchao","Wang, Hao",2612,2732,2016.04.14,team-tourn,1/2-1/2,D35,3.4
298,"Wang, Hao","Mitrabha, Guha",1618,2286,2016.09.22,,0-1,B18,1
299,"Matlakov, Maxim","Wang, Hao",2668,2739,2012.07.06,team-schev,1/2-1/2,E63,5
300,"Wang, Hao","Lenier, Dominguez",2695,2732,2016.02.28,,0-1,D27,8
301,"Malysheva, Polina","Wang, Hao",,,2004.??.??,,0-1,,1.10
302,"Wang, Hao","Predojevic, Borki",2456,2509,2004.10.25,team-swiss,1/2-1/2,C41,10
303,"Wang, Hao","Perunovic, Milos",2680,2616,2016.11.20,team-tourn,1/2-1/2,A70,2.5
304,"Wang, Hao","Navara, David",2756,2707,2019.12.13,,1/2-1/2,C50,1.3
305,"Lenier, Dominguez","Wang, Hao",2760,2725,2019.09.18,,1-0,C65,3
306,"Wang, Pin","Wang, Hao",2393,2605,2006.05.21,,0-1,C07,3
307,"Wang, Hao","Bu, Xiangzhi",2680,2697,2017.05.19,swiss,1/2-1/2,C78,8.1
308,"Ivanchuk, Vassily","Wang, Hao",2704,2710,2014.12.17,swiss,1/2-1/2,A29,4
309,"Stefanova, Antoaneta","Wang, Hao",2464,2665,2008.01.27,match,1/2-1/2,D02,6.1
310,"Wang, Hao","Megaranto, Susanto",2624,2551,2007.09.22,swiss,0-1,B12,4
311,"Aronian, Levon","Wang, Hao",2802,2752,2013.01.23,tourn,1-0,A29,10
312,"Bacrot, Etienne","Wang, Hao",2718,2710,2014.12.16,swiss,0-1,D39,2
313,"Perunovic, Milos","Wang, Hao",2614,2712,2015.09.13,k.o.,0-1,B12,1.4
314,"Wang, Hao","Matlakov, Maxim",2733,2682,2013.10.26,team-swiss,1/2-1/2,D32,7.5
315,"Tomashevsky, Evgeny","Wang, Hao",2728,2717,2016.02.28,tourn (blitz),1/2-1/2,C07,9
316,"Wang, Hao","Karjakin, Sergey",2696,2730,2008.12.29,team,1/2-1/2,C45,5
317,"Zvjaginsev, Vadim","Wang, Hao",2627,2756,2019.12.04,,1/2-1/2,A06,19.5
318,"Wang, Hao","Fedoseev, Vladimir",2709,2718,2017.??.??,team,1/2-1/2,C67,9
319,"Czarnota, Pawel","Wang, Hao",2541,2718,2011.08.21,,0-1,B31,9
320,"Pridorozhni, Aleksei","Wang, Hao",2599,2726,2019.09.12,,1/2-1/2,B23,1.5
321,"Vachier Lagrave, Maxime","Wang, Hao",2789,2709,2017.??.??,team,1/2-1/2,C67,15
322,"Petrova, Marija","Wang, Hao",2482,2722,2018.10.14,,0-1,B51,?
323,"Nathani, Kaleim","Wang, Hao",1867,2148,2001.07.09,swiss,1/2-1/2,B81,4
324,"Maghsoodloo, Parham","Wang, Hao",2674,2758,2020.01.28,,1/2-1/2,E06,8.1
325,"Wang, Hao","Kovalenko, Igor",2732,2662,2016.06.18,,1-0,E15,6
326,"Christiansen, Larry Mark","Wang, Hao",2566,2148,2001.07.08,swiss,1-0,A31,2
327,"Shirov, Alexei","Wang, Hao",,,2008.??.??,,1/2-1/2,,4.3
328,"Wang, Hao","Nepomniachtchi, Ian",2732,2703,2016.06.19,,1/2-1/2,D71,18
329,"Saric, Ivan","Wang, Hao",2680,2737,2019.06.08,,1/2-1/2,,3.5
330,"Carlsson, Pontus","Wang, Hao",2480,2624,2007.08.05,,0-1,C92,3
331,"Wang, Hao","Wang, Yue",2717,2718,2016.02.28,tourn (blitz),1/2-1/2,E36,10
332,"Ding, Liren","Wang, Hao",2777,2709,2017.12.14,swiss (rapid),1/2-1/2,D78,3.1
333,"Leko, Peter","Wang, Hao",2732,2737,2012.11.28,tourn,1/2-1/2,D94,6
334,"Wang, Hao","Dyachkov, Semen",2457,2549,2005.02.19,,1/2-1/2,C02,5
335,"Wang, Hao","Kuybokarov, Temur",2712,2466,2016.08.23,,1/2-1/2,D20,4
336,"Leko, Peter","Wang, Hao",2737,2752,2013.07.15,tourn,1/2-1/2,D10,10
337,"Ngoc Truong Son, Nguyen","Wang, Hao",2636,2725,2019.07.25,,1/2-1/2,E32,9.3
338,"Bologan, Victor","Wang, Hao",2686,2691,2008.07.16,,1/2-1/2,B51,8
339,"Wang, Hao","Le, Quang Liem",2709,2737,2017.12.12,blitz,0-1,D77,9.5
340,"Shyam, Kishore Prasad","Wang, Hao",2469,2730,2014.08.25,swiss,0-1,B26,6
341,"Wang, Hao","Wang, Yue",2690,2736,2009.09.22,tourn,1/2-1/2,E05,5
342,"Wang, Hao","Aravindh, Chithambaram",2711,2581,2018.08.14,swiss,1/2-1/2,C54,8
343,"Le Tuan, Minh","Wang, Hao",2444,2717,2016.03.08,,0-1,E12,2.1
344,"Wang, Hao","Rapport, Richard",2763,2759,2020.12.05,,1/2-1/2,C67,6.1
345,"Wang, Hao","Jun, Xia",2715,2513,2010.11.03,,1/2-1/2,B90,17
346,"Shakirov, A.","Wang, Hao",2735,2727,2010.11.05,,0-1,C11,1
347,"Solak, Dragan","Wang, Hao",2582,2484,2005.04.08,swiss,0-1,C07,5
348,"Wang, Hao","Meng, Fanhao",2275,2230,2003.07.18,swiss,1-0,C79,8
349,"Wang, Hao","Eljanov, Pavel",2727,2742,2010.11.08,,1/2-1/2,A29,4
350,"Wang, Hao","Movsesian, Sergei",2717,2653,2016.03.03,swiss (rapid),1-0,E67,5.14
351,"Karthikeyan, P.","Wang, Hao",2507,2683,2017.03.24,,0-1,C07,2.2
352,"Wang, Yue","Wang, Hao",2723,2735,2013.12.16,tourn (blitz),0-1,E52,25
353,"Wang, Hao","De Ramos, Julius",2730,2342,2014.08.24,swiss,1-0,C19,5
354,"Wang, Hao","Dubov, Daniil",2729,2614,2014.06.19,blitz,1-0,D31,11.10
355,"Grischuk, Alexander","Wang, Hao",2810,2710,2014.12.11,swiss (rapid),1/2-1/2,D38,3
356,"Wang, Hao","Wu, Wenjin",2605,2508,2006.05.24,,1/2-1/2,C43,7
357,"Navara, David","Wang, Hao",2707,2756,2019.12.13,,1/2-1/2,D12,1.5
358,"Wang, Hao","Ji, Dan",2696,2342,2009.06.04,tourn,1-0,B96,9
359,"Wang, Hao","Lan, Zilun",2734,2171,2014.11.14,team-tourn,1-0,B12,16.1
360,Venkatesan Rajendran,"Wang, Hao",2396,2690,2017.04.10,swiss,1/2-1/2,A07,3
361,"Wang, Hao","Giri, Anish",2747,2737,2013.09.28,tourn,1/2-1/2,D12,6
362,"Wang, Hao","Mamedyarov, Shakhriyar",2737,2764,2012.12.04,tourn,1-0,D12,11
363,"Vachier Lagrave, Maxime","Wang, Hao",2780,2756,2019.12.30,blitz,1/2-1/2,A07,19.5
364,"Bu, Xiangzhi","Wang, Hao",2704,2696,2009.06.03,,1/2-1/2,D39,8
365,"Wang, Hao","Li, Chao b",2717,2751,2016.02.28,tourn (blitz),1-0,D94,3
366,"Wang, Hao","Cheparinov, Ivan",2795,2629,2019.05.14,rapid,0-1,,3.3
367,"Anand, Viswanathan","Wang, Hao",2765,2726,2019.10.20,swiss,0-1,C43,10.4
368,"Drozdovskij, Yuri","Wang, Hao",2587,2696,2008.10.04,k.o. (blitz),1-0,D72,2
369,"Wang, Hao","Harikrishna, Pentala",2709,2744,2017.12.13,tourn (blitz),1-0,B22,15
370,"Wang, Hao","Rohit, Gogineni",2215,2346,2003.10.29,,1-0,B66,7
371,"Caruana, Fabiano","Wang, Hao",2779,2733,2013.10.15,tourn,0-1,C42,9
372,"Wang, Hao","Ma, Qun",2733,2481,2012.06.29,tourn (blitz),1/2-1/2,B04,7.3
373,"Gabrielian, Artur","Wang, Hao",2499,2730,2018.12.26,rapid,0-1,C55,1.7
374,"Wang, Hao","Wang, Yue",2735,2723,2013.12.12,swiss (rapid),1/2-1/2,D41,2
375,"Wang, Chen","Wang, Hao",2390,2715,2010.06.09,team-tourn,1/2-1/2,B31,6
376,"Wang, Hao","Sprenger, Jan Michael",2722,2486,2018.10.13,,1/2-1/2,B42,?
377,"Kramnik, Vladimir","Wang, Hao",2790,2727,2010.11.10,tourn,1/2-1/2,A13,5
378,"Ponomariov, Ruslan","Wang, Hao",2731,2735,2013.12.14,tourn (blitz),1-0,C43,2
379,"Wang, Hao","Wang, Yue",2735,2723,2013.12.14,tourn (blitz),1/2-1/2,D94,10
380,"Wang, Hao","Giri, Anish",2735,2734,2013.12.18,swiss (rapid),0-1,D85,4.2
381,"Wang, Hao","Darban, Morteza",2665,2401,2008.01.07,,1-0,B12,5
382,"Wang, Hao","Nepomniachtchi, Ian",2730,2763,2018.12.27,swiss (rapid),1/2-1/2,B51,10
383,"Li, Chao b","Wang, Hao",2669,2718,2011.08.19,swiss,1-0,A62,7
384,"Wang, Hao","Almasi, Zoltan",2724,2707,2010.09.24,team-swiss,1/2-1/2,E08,4.2
385,"Sunilduth Lyna, Narayanan","Wang, Hao",2568,2707,2018.04.16,swiss,0-1,D45,6
386,"Indjic, Aleksandar","Wang, Hao",2619,2756,2019.12.30,blitz,0-1,D41,17.12
387,"Bu, Xiangzhi","Wang, Hao",,,????.??.??,,1/2-1/2,,2
388,"Wang, Hao","Eduardo, Iturrizaga",2718,2639,2019.03.26,,1-0,A62,5
389,"Hillarp Persson, Tiger","Wang, Hao",2535,2665,2008.01.25,match,0-1,D43,4.6
390,"Dominguez Perez, Leinier","Wang, Hao",2732,2717,2016.03.01,tourn (blitz),1-0,E07,23
391,"Xu, Jun","Wang, Hao",2534,2684,2008.05.20,team-tourn,1/2-1/2,D15,8
392,"Li, Chao b","Wang, Hao",2656,2732,2011.05.22,tourn,1/2-1/2,E05,7
393,"Wang, Hao","Prathamesh, Sunil Mokal",2707,2393,2015.12.23,swiss,1-0,D17,1
394,"Ma, Qun","Wang, Hao",2427,2728,2011.10.28,team-tourn,1/2-1/2,B31,15
395,"Wang, Hao","Aronian, Levon",2735,2803,2013.12.14,rapid,0-1,D44,3.1
396,"Ponomariov, Ruslan","Wang, Hao",2705,2643,2007.11.27,,0-1,D15,2.1
397,"Wang, Hao","Sjugirov, Sanan",2730,2663,2018.12.27,swiss (rapid),1/2-1/2,B90,8
398,"Chen, Wang","Wang, Hao",2508,2710,2016.09.24,team-tourn,1/2-1/2,A46,13
399,"Wang, Hao","Ponomariov, Ruslan",2736,2723,2011.12.09,swiss (rapid),1-0,E41,2
400,"Wang, Hao","Nepomniachtchi, Ian",2782,2771,2018.12.27,blitz,1/2-1/2,B51,10.3
401,"Cramling, Pia","Wang, Hao",2488,2226,2003.07.26,schev,1-0,E10,3
402,"Yanchenko, Roman","Wang, Hao",2463,2756,2019.12.29,blitz,1-0,D45,1.24
403,"Nguyen, Ngoc Truong Son","Wang, Hao",2621,2729,2014.06.16,swiss (rapid),1/2-1/2,D02,2
404,"Wang, Hao","Gonzales, Jayson",2696,2469,2008.11.13,,1-0,B04,1
405,"Ivanchuk, Vassily","Wang, Hao",2768,2718,2011.07.18,team-tourn,1/2-1/2,B57,2.1
406,"Kramnik, Vladimir","Wang, Hao",2780,2724,2010.09.08,tourn,1/2-1/2,D37,6
407,"Wang, Hao","Liu, Qingnan",2713,2510,2015.06.06,,1-0,A44,7.2
408,"Wang, Hao","Idani, Pouya",2711,2599,2018.08.25,,1-0,B53,8.1
409,"Wang, Hao","Bu, Xiangzhi",2638,2656,2007.05.04,,0-1,C42,7
410,"Wang, Hao","Karjakin, Sergey",2737,2775,2012.12.16,,0-1,D23,2.2
411,"Wang, Hao","Ye, Rongguang",2519,2472,2005.10.25,tourn,1-0,C42,9
412,"Wang, Hao","Rychagov, Andrey",2756,2545,2019.12.26,rapid,1-0,C10,1.17
413,"Wang, Hao","Xu, Xiangyu",2707,2574,2018.06.07,blitz,1-0,C24,6
414,"Yu, Shaoteng","Wang, Hao",2524,2626,2007.09.21,,0-1,C11,3.1
415,"Friedel, Joshua","Wang, Hao",2551,2708,2009.11.21,k.o.,0-1,B13,1.1
416,"Wang, Hao","Kurmann, Oliver",2519,2287,2005.11.09,,1-0,C02,1
417,"Wang, Hao","Chu, Wei Chao",1723,2334,2017.06.07,,0-1,B51,2.6
418,"Wang, Hao","Kosteniuk, Alexandra",2739,2472,2012.07.22,,0-1,E58,1.1
419,"Grischuk, Alexander","Wang, Hao",2760,2724,2010.10.01,team-swiss,1-0,D37,10.2
420,"Bu, Xiangzhi","Wang, Hao",2718,2710,2018.06.23,team,1/2-1/2,D37,7.3
421,"Bartel, Mateusz","Wang, Hao",2602,2696,2008.10.06,k.o. (rapid),1/2-1/2,B47,6
422,"Wang, Hao","Nyazi, Nehad",2707,2213,2018.04.12,swiss,1-0,B12,1
423,"Nakamura, Hikaru","Wang, Hao",2775,2743,2013.05.07,tourn (blitz),1-0,A20,8
424,"Li, Shilong","Wang, Hao",2512,2684,2008.06.01,tourn,1/2-1/2,A30,4
425,"Quang Liem, Le","Wang, Hao",2737,2709,2017.12.11,rapid,1-0,D45,7.1
426,"Ponomariov, Ruslan","Wang, Hao",2714,2710,2014.12.13,tourn (blitz),1/2-1/2,D19,27
427,"Wang, Hao","Nepomniachtchi, Ian",2433,2476,2004.08.12,,0-1,B90,3
428,"Wang, Hao","Tarlev, Konstantin",2712,2556,2015.10.03,team-tourn,1-0,A22,1.5
429,"Morozevich, Alexander","Wang, Hao",2748,2737,2012.12.16,blitz,1-0,E70,6.2
430,"Wang, Hao","Ponkratov, Pavel",2770,2673,2017.12.26,rapid,*,,3.4
431,"Hillarp Persson, Tiger","Wang, Hao",2535,2665,2008.03.08,swiss,0-1,B90,6
432,"Wang, Hao","Jakovenko, Dmitry",2739,2736,2012.07.07,,0-1,D11,1
433,"Wang, Hao","Wang, Shixu B",2730,2342,2018.12.12,,1-0,C55,3.23
434,"Wang, Hao","Salgado Lopez, Ivan",2756,2605,2019.12.29,blitz,0-1,D93,10.34
435,"Bosiocic, Marin","Wang, Hao",2599,2730,2018.12.30,swiss (blitz),1-0,C65,15
436,"Wang, Hao","Cheparinov, Ivan",2624,2657,2007.07.05,,0-1,B51,2
437,"Wang, Hao","Bu, Xiangzhi",2756,2705,2019.12.22,,1/2-1/2,C42,3.2
438,"Vitiugov, Nikita","Wang, Hao",2719,2730,2018.12.27,rapid,0-1,C44,7.6
439,"Wang, Hao","Ding, Liren",2725,2812,2019.07.24,,1/2-1/2,B68,8.5
440,"Wang, Hao","Zhao, Jun",2622,2539,2006.12.28,swiss,1/2-1/2,B91,6
441,"Wang, Hao","Ni, Hua",2605,2607,2006.07.06,,1/2-1/2,C11,11
442,"Giri, Anish","Wang, Hao",2730,2742,2012.09.22,tourn,1/2-1/2,D94,2
443,"Wang, Hao","Mikhalevski, Victor",,,2018.01.27,,1-0,D85,5.12
444,"Wang, Yue","Wang, Hao",2679,2710,2018.06.21,team-swiss,1/2-1/2,E05,4.3
445,"Orlov, Andrey","Wang, Hao",2447,2619,2007.03.04,,1/2-1/2,C13,2
446,"Wang, Hao","Hou, Yifan",2752,2603,2013.01.15,tourn,1-0,E58,4
447,"Wang, Hao","Wang, Zili",2484,2501,2005.05.14,,1-0,B65,13
448,"Wang, Hao","Andersson, Ulf",2610,2542,2006.08.28,,1/2-1/2,C10,9
449,"Wang, Hao","Grischuk, Alexander",2742,2754,2012.09.23,tourn,1/2-1/2,D97,3
450,"Yu, Yangyi","Wang, Hao",2585,2722,2010.06.17,,0-1,B63,6
451,"Dvirnyy, Danyyil","Wang, Hao",2568,2733,2013.10.22,team-swiss,1/2-1/2,A37,3.6
452,"Wang, Hao","Howell Rajko Vujatovi, David",2726,2694,2019.10.21,swiss,1-0,D71,11.4
453,"Akopian, Vladimir","Wang, Hao",2704,2593,2006.02.08,tourn,1/2-1/2,C07,1
454,"Wagner, Steven","Wang, Hao",,,1999.10.26,,0-1,B03,3
455,"Wang, Hao","Harikrishnan, M.",2744,2661,2016.02.28,blitz,0-1,,1.2
456,"Wang, Hao","Peng, Xiongjian",2690,2423,2017.04.19,,0-1,C92,2.4
457,"Korobov, Anton","Wang, Hao",2605,2696,2008.10.05,k.o. (rapid),1-0,D15,2
458,"Motylev, Danila","Wang, Hao",2677,2728,2011.04.22,rapid,1/2-1/2,C11,10
459,"Wang, Hao","Almasi, Zoltan",2736,2707,2011.12.14,,0-1,E32,1
460,"Wang, Hao","Wilson, Jonathan",2129,1842,2001.01.03,swiss,1-0,B09,1
461,"Wang, Li","Wang, Hao",2407,2684,2008.10.30,team-tourn,0-1,B92,12
462,"Wang, Hao","Tomashevsky, Evgeny",2729,2695,2014.06.18,swiss (rapid),0-1,C45,15
463,"Battsengel, Badrakh","Wang, Hao",,,2000.10.14,,0-1,C01,4
464,"Wang, Hao","Gelfand, Boris",2710,2743,2014.12.15,tourn (blitz),1-0,B90,21
465,"Wang, Hao","Potkin, Vladimir",2722,2597,2018.10.18,team-swiss,1-0,A29,7.1
466,"Nguyen, Anh Khoi","Wang, Hao",2459,2683,2017.03.16,swiss,0-1,A61,7
467,"Tomashevsky, Evgeny","Wang, Hao",2706,2747,2013.09.29,tourn,1/2-1/2,E04,7
468,"Chen, Xin","Wang, Hao",2332,2484,2005.06.26,,1/2-1/2,C42,19
469,"Wang, Hao","Ding, Liren",2763,2791,2021.04.19,,1/2-1/2,,8.2
470,"Wang, Hao","Radjabov, Teimour",2737,2793,2012.12.16,tourn (blitz),1-0,E74,5
471,"Wang, Hao","Fedoseev, Vladimir",2770,2771,2017.12.27,swiss (rapid),1/2-1/2,C67,9.2
472,"Wang, Hao","Miroshnichenko, Evgenij",2484,2628,2005.04.05,swiss,1/2-1/2,B53,2
473,"Wang, Hao","Tong, Yan",2735,1999,2019.05.07,,1-0,,5.3
474,"Movsesian, Sergei","Wang, Hao",2653,2717,2016.03.01,tourn (blitz),0-1,C02,29
475,"Wang, Hao","Shaw, Jack",2696,2469,2008.??.??,,1-0,D17,5
476,"Li, Chao b","Wang, Hao",2508,2622,2006.10.09,swiss,1-0,D42,7
477,"Moranda, Wojciech","Wang, Hao",2468,2619,2007.03.05,,1-0,A29,4
478,"Kosteniuk, Alexandra","Wang, Hao",2472,2739,2012.07.22,,1/2-1/2,B92,1.2
479,"Wang, Hao","Yuffa, Daniil",2758,2566,2020.01.30,k.o. (rapid),1-0,E94,1.2
480,"Wang, Hao","Ivanchuk, Vassily",2736,2775,2011.12.13,,0-1,B04,9
481,"Zhang, Ziyang","Wang, Hao",2323,2638,2007.04.28,,1/2-1/2,E15,1.4
482,"Wang, Hao","Lan, Zilun",2710,2343,2018.06.24,team-swiss,1-0,C70,8.4
483,"Chen, Wang","Wang, Hao",2529,2700,2015.11.21,rapid,1/2-1/2,A80,4.2
484,"Wang, Hao","Karjakin, Sergey",2743,2767,2013.05.07,tourn (blitz),0-1,D15,9
485,"Nguyen, Ngoc Truong Son","Wang, Hao",2642,2715,2010.06.08,team-tourn,0-1,A32,5
486,"Frade Marques, Helder","Wang, Hao",2196,,2000.10.22,,0-1,D44,10
487,"Romanov, Evgeny","Wang, Hao",2500,2622,2006.10.05,,1/2-1/2,C11,3.1
488,"Leko, Peter","Wang, Hao",2730,2735,2013.12.17,swiss (rapid),1/2-1/2,B51,3.2
489,"Wang, Hao","Timofeev, Artyom",2724,2690,2010.08.11,schev (rapid),0-1,D30,3
490,"Wang, Hao","Balogh, Csaba",2712,2657,2015.10.11,team-tourn,1-0,D11,9.1
491,"Wang, Hao","Yang, Wenyi",2710,2596,2018.06.07,rapid,1-0,C49,8.3
492,"Wang, Hao","Jones, Gawain C B",2795,2622,2019.05.15,rapid,1/2-1/2,,5.8
493,"Wang, Hao","Bu, Xiangzhi",2710,2707,2014.11.19,tourn (rapid),1-0,B14,5
494,"Wang, Hao","Masse, Hugues",2275,2171,2003.01.04,swiss,1/2-1/2,C54,3.1
495,"Wang, Hao","Lenier, Dominguez",2725,2760,2019.09.18,,1-0,A28,3
496,"Wang, Hao","Xiu, Deshun",2638,2289,2007.05.01,,1-0,B92,4.3
497,"Yu, Ruiyuan","Wang, Hao",2439,2728,2011.08.11,team-tourn,1/2-1/2,B70,10
498,"Wang, Hao","Vavric, Pavel",2706,2364,2017.11.12,team-tourn,1-0,B12,2.5
499,"Wang, Hao","Zhou, Weiqi",2705,2646,2015.09.01,,1-0,D36,7.1
500,"Wang, Hao","Vescovi, Giovanni",2610,2619,2006.07.11,,1-0,B54,2
501,"Ding, Liren","Wang, Hao",2777,2709,2017.12.12,tourn (blitz),0-1,E04,8.1
502,"Artemiev, Vladislav","Wang, Hao",2691,2709,2017.12.13,tourn (blitz),1/2-1/2,D03,14
503,"Karjakin, Sergey","Wang, Hao",2763,2736,2011.12.11,,0-1,B12,6
504,"Anton Guijarro, David","Wang, Hao",2678,2725,2019.08.01,,1/2-1/2,,4.3
505,"Karjakin, Sergey","Wang, Hao",2767,2743,2013.05.10,tourn,1-0,B65,3
506,"Wang, Hao","Efimenko, Zahar",2665,2638,2008.01.28,match,0-1,B90,7.2
507,"Wang, Hao","Wei, Yi",2690,2727,2017.08.18,team-tourn,1/2-1/2,C11,12.3
508,"Wang, Yue","Wang, Hao",2720,2710,2014.12.13,tourn (blitz),1-0,A62,16
509,"Zhao, Jun","Wang, Hao",2558,2624,2007.09.26,swiss,1/2-1/2,D45,8
510,"Wang, Hao","Dreev, Aleksey",2733,2679,2013.10.24,,1-0,B12,5.1
511,"Carlsen, Magnus","Wang, Hao",2837,2709,2017.12.29,blitz,1/2-1/2,D02,7.1
512,"Wang, Hao","Jakovenko, Dmitry",2610,2667,2006.07.20,,1-0,C92,10
513,"Baratosi, Daniel","Wang, Hao",2079,,2000.10.18,,0-1,C06,7
514,"Wang, Hao","Giri, Anish",2737,2720,2012.12.17,blitz,1-0,A15,9.6
515,"Wang, Hao","Zhou, Weiqi",2684,2560,2008.06.02,tourn,1-0,C10,5
516,"Wang, Hao","Le, Quang Liem",2733,2698,2012.04.30,,1/2-1/2,,3.1
517,"Wang, Hao","Carlsen, Magnus",2752,2861,2013.01.25,tourn,1/2-1/2,B30,11
518,"Wang, Hao","Zhang, Pengxiang",2512,2616,2005.07.20,tourn,0-1,B45,11
519,"Ni, Hua","Wang, Hao",2621,2622,2006.12.28,,0-1,C06,5
520,"Sundararajan, Kidambi","Wang, Hao",2497,2519,2005.10.14,swiss,1/2-1/2,D27,8
521,"Fier, Alexandr","Wang, Hao",2551,2718,2019.03.25,swiss,0-1,E32,4
522,"Wang, Yi Ye","Wang, Hao",2165,2732,2016.09.26,,0-1,,15.3
523,"Zhou, Weiqi","Wang, Hao",2585,2722,2010.06.03,,0-1,E11,10
524,"Wang, Hao","Ma, Qun",2715,2369,2010.09.12,team-tourn,1-0,B85,12
525,"Dominguez Perez, Leinier","Wang, Hao",2758,2756,2019.12.28,rapid,1-0,C53,11.3
526,"Wang, Hao","Banusz, Tamas",2433,2389,2004.07.??,team-swiss,1/2-1/2,C42,5
527,"Wang, Hao","Ganguly, Surya Shekhar",2725,2638,2019.08.05,,0-1,E54,8
528,"Wang, Hao","Rublevsky, Sergei",2733,2681,2011.09.28,,1-0,A20,4.1
529,"Xu, Minghui","Wang, Hao",2283,2683,2017.04.12,,0-1,E94,5
530,"Wang, Hao","Kurnosov, Igor",2519,2523,2005.11.22,,1/2-1/2,B84,13.8
531,"Gustafsson, Jan","Wang, Hao",2626,2690,2017.04.14,,1/2-1/2,B08,7.1
532,"Wang, Hao","Tran, Tuan Minh",2680,2537,2017.05.14,swiss,1-0,D42,3
533,"Zhai, Wang","Wang, Hao",,,2017.07.03,,0-1,B27,9.8
534,"Wang, Hao","Nguyen, Ngoc Truong Son",2768,2643,2017.05.21,blitz,1-0,,8.3
535,"Wang, Hao","Vitiugov, Nikita",2724,2722,2010.08.14,rapid,1-0,A21,17
536,"Ma, Qun","Wang, Hao",2629,2710,2018.06.20,team,1/2-1/2,C67,2.4
537,"Vijay, Keerthi K","Wang, Hao",2220,2433,2004.07.??,team-swiss,0-1,B07,6
538,"Wang, Hao","Bellon Lopez, Juan Manuel",2226,2423,2003.07.26,schev,0-1,B52,2
539,"Malakhov, Vladimir","Wang, Hao",2732,2724,2010.08.11,schev (rapid),0-1,C78,1
540,"Wang, Hao","Alexejenko, K.",2762,2698,2020.03.21,,1/2-1/2,D78,4.2
541,"Wang, Hao","Anand, Viswanathan",2743,2783,2013.05.07,blitz,0-1,E00,2.3
542,"Xiu, Deshun","Wang, Hao",2371,2696,2008.04.24,team-tourn,0-1,E94,6
543,"Donchenko, Alexander","Wang, Hao",2610,2722,2018.10.22,swiss,0-1,A49,3
544,"Wang, Hao","Fang, Yuxiang",2711,2489,2018.08.24,,1-0,D02,6.2
545,"Wang, Hao","Wei, Yi",2700,2737,2015.11.21,rapid,1/2-1/2,D85,5.1
546,"Kazhgaleyev, Murtas","Wang, Hao",2570,2732,2016.06.19,,0-1,A53,16
547,"Giri, Anish","Wang, Hao",2764,2763,2020.12.07,,1-0,D26,9.1
548,"Rowson, Jonathan","Wang, Hao",2599,2624,2007.09.07,schev,1/2-1/2,D12,4
549,"Bu, Xiangzhi","Wang, Hao",2710,2700,2015.11.22,rapid,1/2-1/2,D45,7.3
550,"Ding, Liren","Wang, Hao",2801,2756,2019.12.22,,1/2-1/2,D31,2.2
551,"Divljan, Igor","Wang, Hao",1966,2063,1998.01.31,swiss,1-0,E16,3
552,"Wang, Hao","Roktim, Bandyopadhyay",2519,2380,2005.10.06,swiss,1-0,C65,1
553,"Wang, Hao","Sasikiran, Krishnan",2738,2720,2012.05.19,team-tourn,1-0,C45,3.1
