,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
561,"Morozevich, Alexander","Radjabov, Teimour",2769,2784,2012.06.12,swiss,1/2-1/2,,?
562,"Radjabov, Teimour","Bologan, Victor",2648,2650,2003.08.04,match,1/2-1/2,D37,5
563,"Radjabov, Teimour","Alavi, Sayed Javad",,2265,1997.??.??,,0-1,E60,?
564,"Cori Tello, Jorge Moise","Radjabov, Teimour",2549,2733,2013.08.13,k.o.,1-0,E97,1.3
565,"Carlsen, Magnus","Radjabov, Teimour",2802,2744,2010.11.18,tourn (blitz),0-1,B07,32
566,"Radjabov, Teimour","Guseinov, Gadir",2325,2190,1998.??.??,,0-1,A26,11
567,"Radjabov, Teimour","Ivanchuk, Vassily",2761,2779,2009.02.20,tourn,1/2-1/2,E94,2
568,"Radjabov, Teimour","Gelfand, Boris",2726,2748,2014.11.02,tourn,1/2-1/2,A34,11
569,"Wang, Hao","Radjabov, Teimour",2737,2793,2012.12.16,tourn (blitz),1-0,E74,5
570,"Radjabov, Teimour","Aronian, Levon",2784,2825,2012.06.17,swiss,1/2-1/2,,?
571,"Radjabov, Teimour","Deac, Bogdan Daniel",2722,2524,2016.09.05,,1/2-1/2,C53,4.4
572,"Radjabov, Teimour","So, Wesley",2758,2741,2021.02.12,rapid,0-1,,18.2
573,"Radjabov, Teimour","So, Wesley",2763,2778,2021.10.01,,1-0,D59,6.1
574,"Radjabov, Teimour","Mastrovasilis, Dimitrios",2673,2562,2005.06.19,swiss,1-0,D44,2
575,"Laznicka, Viktor","Radjabov, Teimour",2662,2751,2018.09.30,team-swiss,1/2-1/2,D53,6.1
576,"Mamedov, Rauf","Radjabov, Teimour",2660,2744,2010.11.16,tourn (blitz),0-1,B06,2
577,"Gaprindashvili, Valeriane","Radjabov, Teimour",2270,2245,1998.??.??,,1/2-1/2,A90,9
578,"Radjabov, Teimour","Lalic, Bogdan",2438,2550,1999.12.27,swiss,0-1,A06,8
579,"Radjabov, Teimour","Giri, Anish",2713,2734,2013.12.16,tourn (blitz),1/2-1/2,D03,25
580,"Radjabov, Teimour","Carlsen, Magnus",2738,2850,2015.10.14,swiss (blitz),1-0,D30,13
581,"Kramnik, Vladimir","Radjabov, Teimour",2801,2784,2012.06.07,blitz,1-0,B06,6
582,"Radjabov, Teimour","Smeets, Jan",,,1995.??.??,,1/2-1/2,C52,7
583,"Radjabov, Teimour","Ivanchuk, Vassily",2744,2768,2011.09.11,k.o.,1/2-1/2,A38,5.3
584,"Radjabov, Teimour","Chiburdanidze, Maia",2682,2509,2005.08.13,swiss (rapid),1-0,B12,4
585,"Radjabov, Teimour","Ivanchuk, Vassily",2792,2771,2012.10.11,team-swiss,1/2-1/2,B00,1.1
586,"Dubov, Daniil","Radjabov, Teimour",2661,2738,2015.10.13,blitz,1-0,A90,2.6
587,"Radjabov, Teimour","Duda, Jan Krzysztof",2765,2743,2021.02.06,rapid,1/2-1/2,D40,4.4
588,"Nepomniachtchi, Ian","Radjabov, Teimour",2778,2758,2020.12.29,,1/2-1/2,,3.4
589,"Meshkov, Yuri A","Radjabov, Teimour",2419,2748,2010.09.23,team-swiss,0-1,B30,3.1
590,"Radjabov, Teimour","Mchedlishvili, Mikheil",2710,2601,2016.12.26,rapid,1-0,A46,3.24
591,"Gurevich, Mikhail","Radjabov, Teimour",2688,2533,2001.04.24,tourn,1-0,A36,6
592,"Radjabov, Teimour","Grischuk, Alexander",2650,2732,2003.11.01,,0-1,D10,1.6
593,"Nakamura, Hikaru","Radjabov, Teimour",2741,2744,2010.11.17,tourn (blitz),1/2-1/2,D00,26
594,"Na, Na","Radjabov, Teimour",2304,2667,2005.02.06,team,0-1,A36,3
595,"Fressinet, Laurent","Radjabov, Teimour",2640,2729,2006.10.28,tourn (rapid),0-1,B30,5
596,"Ziska, Helgi Dam","Radjabov, Teimour",2545,2742,2017.09.04,k.o.,0-1,B30,1.2
597,"Socko, Monika","Radjabov, Teimour",2348,2483,2001.02.11,swiss,1/2-1/2,C10,9
598,"Radjabov, Teimour","Ehlvest, Jaan",2567,2626,2001.11.27,k.o.,1/2-1/2,D10,1.4
599,"Radjabov, Teimour","Topalov, Veselin",2757,2813,2009.10.01,tourn,1/2-1/2,C45,4
600,"Aronian, Levon","Radjabov, Teimour",2750,2761,2009.02.21,tourn,1/2-1/2,E61,3
601,"Radjabov, Teimour","Tiviakov, Sergei",2725,2665,2007.??.??,,1-0,B35,4
602,"Giri, Anish","Radjabov, Teimour",2714,2773,2012.01.15,,1/2-1/2,E81,2
603,"Carlsen, Magnus","Radjabov, Teimour",2868,2745,2013.05.07,tourn (blitz),0-1,A05,2
604,"Gyimesi, Zoltan","Radjabov, Teimour",2602,2667,2005.02.20,swiss,0-1,E97,6
605,"Hansen, Curt","Radjabov, Teimour",2619,2533,2001.06.19,,1/2-1/2,E92,8
606,"Carlsen, Magnus","Radjabov, Teimour",2837,2788,2012.07.08,tourn (rapid),1/2-1/2,B32,14
607,"Radjabov, Teimour","Kazhgaleyev, Murtas",2704,2602,2005.12.02,k.o.,1/2-1/2,B42,2.4
608,"Aronian, Levon","Radjabov, Teimour",2778,2758,2021.04.24,,1/2-1/2,,3.2
609,"Radjabov, Teimour","Artemiev, Vladislav",2742,2692,2017.09.08,,1/2-1/2,B28,2.8
610,"Radjabov, Teimour","Leroy, Didier",2438,2325,1999.12.20,swiss,0-1,A30,2
611,"Aronian, Levon","Radjabov, Teimour",2797,2734,2014.12.13,tourn (blitz),1-0,E06,24
612,"Shirov, Alexei","Radjabov, Teimour",2710,2670,2004.??.??,,1-0,C11,3
613,"Radjabov, Teimour","Van Wely, Loek",2704,2648,2005.12.04,k.o.,1-0,D41,3.2
614,"Radjabov, Teimour","Guseinov, Gadir",2476,2421,2000.08.23,swiss,1/2-1/2,E91,7
615,"Mamedyarov, Shakhriyar","Radjabov, Teimour",2760,2713,2014.04.21,tourn,1/2-1/2,D47,2
616,"Fressinet, Laurent","Radjabov, Teimour",2619,2618,2002.09.26,team-swiss,1/2-1/2,C13,5.5
617,"Wang, Hao","Radjabov, Teimour",2735,2713,2013.12.16,tourn (blitz),1/2-1/2,A80,28
618,"Radjabov, Teimour","Carlsen, Magnus",2765,2847,2021.05.28,,1/2-1/2,,13.2
619,"Radjabov, Teimour","Mousavi, Hesameddin",2245,,1998.??.??,swiss,1/2-1/2,A38,4
620,"Radjabov, Teimour","Jakovenko, Dmitry",2751,2737,????.??.??,,1/2-1/2,C42,?
621,"Nielsen, Peter Heine","Radjabov, Teimour",2628,2670,2004.06.22,k.o.,1/2-1/2,D78,2.2
622,"Dreev, Aleksey","Radjabov, Teimour",2676,2610,2002.09.11,match (rapid),1/2-1/2,A90,9
623,"Dominguez, Lenier","Radjabov, Teimour",2612,2670,2004.06.29,k.o.,1/2-1/2,B33,5.7
624,"Radjabov, Teimour","Jakovenko, Dmitry",2731,2733,2015.02.18,tourn,1/2-1/2,E52,4
625,"Radjabov, Teimour","Grischuk, Alexander",2735,2711,2008.01.07,k.o. (rapid),1/2-1/2,C69,4.2
626,"Nepomniachtchi, Ian","Radjabov, Teimour",2742,2724,2017.07.15,swiss,1/2-1/2,C54,9
627,"Smirin, Ilia","Radjabov, Teimour",,,2015.09.16,k.o.,0-1,D37,2.3
628,"Radjabov, Teimour","Dubov, Daniil",2759,2700,2019.06.14,,1-0,A05,3.3
629,"Radjabov, Teimour","Goguadze, Mikheil",,,1996.10.??,,1-0,A06,4
630,"Rychagov, Mikhail","Radjabov, Teimour",2465,2656,2004.01.04,tourn (rapid),1/2-1/2,B32,6
631,"Wiedenkeller, Michael","Radjabov, Teimour",2475,2788,2012.08.28,team-swiss,0-1,E70,1.1
632,"Radjabov, Teimour","Dos Santos, Fabio Alexandre",,,1996.??.??,,1-0,D05,2
633,"Radjabov, Teimour","Barbero Verdu, Francisco",2476,2445,2000.12.04,tourn,1-0,A65,2
634,"Radjabov, Teimour","Vidit, Santosh Gujrathi",2710,2689,2016.12.28,rapid,0-1,B10,15.18
635,"Radjabov, Teimour","Czebe, Attila",2476,2520,2000.12.06,game,1-0,A40,4
636,"Anton Guijarro, David","Radjabov, Teimour",2703,2765,2020.04.12,,1/2-1/2,,6.1
637,"Svidler, Peter","Radjabov, Teimour",2727,2738,2015.09.19,k.o.,1-0,D80,3.4
638,"Radjabov, Teimour","Kuzuev, Danil",,2310,1997.??.??,,0-1,A04,?
639,"Radjabov, Teimour","Livshits, Gaby",2728,2406,2006.09.07,match (blitz),1-0,D91,1
640,"Radjabov, Teimour","Moradi, Ebadollah",2245,,1998.??.??,swiss,1/2-1/2,B85,9
641,"Szelag, Marcin","Radjabov, Teimour",2389,2438,1999.09.07,,0-1,C11,5
642,"Radjabov, Teimour","Topalov, Veselin",2745,2793,2013.05.07,tourn (blitz),1-0,A22,1
643,"Nakamura, Hikaru","Radjabov, Teimour",2736,2763,2021.09.26,,1/2-1/2,,2.3
644,"Radjabov, Teimour","Kelecevic, Nedeljko",2476,2414,2000.07.31,match,0-1,D53,7
645,"Radjabov, Teimour","Aronian, Levon",2758,2778,2021.01.02,,1/2-1/2,,20.1
646,"Radjabov, Teimour","Dominguez Perez, Leinier",2726,2751,2014.10.09,tourn,1/2-1/2,D70,7
647,"Radjabov, Teimour","Chadaev, Nikolai",2788,2580,2012.07.09,tourn (blitz),1-0,D12,1
648,"Giri, Anish","Radjabov, Teimour",2764,2765,2021.02.10,rapid,1/2-1/2,C65,1.22
649,"Roiz, Michael","Radjabov, Teimour",2657,2733,2010.01.10,team-tourn,1/2-1/2,E94,6.2
650,"Radjabov, Teimour","Shirov, Alexei",2756,2745,2009.06.16,tourn,1/2-1/2,D91,3
651,"Radjabov, Teimour","Kazhgaleyev, Murtas",2751,2640,2008.11.08,tourn (blitz),1/2-1/2,A48,14
652,"Radjabov, Teimour","Topalov, Veselin",2729,2783,2007.01.28,tourn,1/2-1/2,E08,13
653,"Ziska, Helgi Dam","Radjabov, Teimour",2533,2758,2019.09.11,,1/2-1/2,C50,1.2
654,"Radjabov, Teimour","Moreno Carnero, Javier",2567,2514,2002.01.03,tourn,1/2-1/2,E97,7
655,"Balogh, Csaba","Radjabov, Teimour",2608,2748,2010.10.30,k.o. (rapid),1/2-1/2,B33,3.2
656,"Radjabov, Teimour","Sokolov, Ivan",2533,2659,2001.04.27,tourn,1/2-1/2,D51,9
657,"Nepomniachtchi, Ian","Radjabov, Teimour",2792,2765,2021.06.20,blitz,1-0,,9.3
658,"Radjabov, Teimour","Lugovoi, Aleksei",2667,2552,2005.02.21,swiss,1/2-1/2,B63,7
659,"Movsesian, Sergei","Radjabov, Teimour",2721,2744,2010.11.18,tourn (blitz),1-0,B01,37
660,"Radjabov, Teimour","Ivanchuk, Vassily",2738,2726,2015.10.14,swiss (blitz),1/2-1/2,A35,18
661,"Ponomariov, Ruslan","Radjabov, Teimour",2744,2744,2010.11.17,tourn (blitz),1/2-1/2,B08,17
662,"Svidler, Peter","Radjabov, Teimour",2747,2793,2013.03.17,tourn,1-0,E83,3
663,"Radjabov, Teimour","Pavasovic, Dusko",2742,2597,2007.11.03,team-tourn,1/2-1/2,E04,6.2
664,"Ponomariov, Ruslan","Radjabov, Teimour",2734,2624,2003.03.05,tourn,1/2-1/2,B30,10
665,"Mamedyarov, Shakhriyar","Radjabov, Teimour",2767,2758,2019.09.22,,0-1,D36,31.3
666,"Anand, Viswanathan","Radjabov, Teimour",2779,2729,2007.03.18,rapid,1-0,B33,2
667,"Radjabov, Teimour","Fressinet, Laurent",2644,2595,2003.06.18,tourn,1/2-1/2,B10,5
668,"Radjabov, Teimour","Babula, Vlastimil",2682,2604,2005.09.23,team,1-0,B85,6.4
669,"Radjabov, Teimour","Topalov, Veselin",2735,2780,2008.02.16,tourn,1/2-1/2,C67,2
670,"Bareev, Evgeny","Radjabov, Teimour",2734,2644,2003.06.16,tourn,1-0,E97,4
671,"Radjabov, Teimour","Gasimov, Ilgar",2751,2679,2008.04.09,team,1/2-1/2,E20,7
672,"Fressinet, Laurent","Radjabov, Teimour",2712,2717,2014.09.18,tourn,1/2-1/2,D41,5.5
673,"Ivanchuk, Vassily","Radjabov, Teimour",2779,2761,2009.03.01,tourn,1/2-1/2,C63,9
674,"Leko, Peter","Radjabov, Teimour",2722,2656,2004.02.27,tourn,1/2-1/2,B33,8
675,"Karjakin, Sergey","Radjabov, Teimour",2635,2673,2005.06.22,swiss,1-0,B33,5
676,"Radjabov, Teimour","Mamedyarov, Shakhriyar",2793,2766,2013.04.30,tourn,1/2-1/2,D85,11
677,"So, Wesley","Radjabov, Teimour",2778,2763,2021.10.01,,0-1,C50,6.4
678,"Ivanchuk, Vassily","Radjabov, Teimour",,,2015.10.12,rapid,0-1,A33,14
679,"Radjabov, Teimour","Aronian, Levon",2761,2750,2009.03.02,,1-0,D02,10.1
680,"Nakamura, Hikaru","Radjabov, Teimour",2761,2759,2019.05.19,,1-0,,3.1
681,"Leko, Peter","Radjabov, Teimour",2693,2710,2016.12.30,swiss (blitz),1/2-1/2,C55,16.7
682,"Bacrot, Etienne","Radjabov, Teimour",2653,2628,2002.11.04,,1-0,E97,9
683,"Georgiev, Kiril","Radjabov, Teimour",2654,2610,2002.05.22,tourn,1/2-1/2,E63,1
684,"Krasenkow, Michal","Radjabov, Teimour",2633,2624,2003.01.23,tourn,0-1,E92,10
685,"Kozul, Zdenko","Radjabov, Teimour",2569,2567,2001.11.14,,1-0,E99,8.1
686,"Adam, Valerian","Radjabov, Teimour",,2476,2000.08.03,match,0-1,C01,10
687,"Radjabov, Teimour","Naiditsch, Arkadij",2757,2685,2009.10.24,team-swiss,1/2-1/2,A14,3
688,"Tomashevsky, Evgeny","Radjabov, Teimour",2758,2738,2015.10.13,blitz,0-1,A38,9.8
689,"McShane, Luke J","Radjabov, Teimour",2672,2751,2018.09.27,team-swiss,0-1,C67,4.5
690,"Radjabov, Teimour","Jakovenko, Dmitry",2740,2725,2010.05.17,tourn,1/2-1/2,E11,7
691,"Radjabov, Teimour","Mateo, Ramon",2476,2371,2000.08.02,match,1/2-1/2,E49,9
692,"Radjabov, Teimour","Ivannikov, Oleg",2459,2102,2000.??.??,,1-0,D06,1
693,"Anand, Viswanathan","Radjabov, Teimour",2785,2724,2014.06.20,blitz,1-0,C65,21.6
694,"Wojtaszek, Radoslaw","Radjabov, Teimour",2744,2734,2014.12.12,swiss (rapid),1/2-1/2,D91,6
695,"Karjakin, Sergey","Radjabov, Teimour",,,2015.10.11,rapid,0-1,C67,8
696,"Radjabov, Teimour","Grandelius, Nils",2765,2670,2021.03.15,,1/2-1/2,D85,12.3
697,"Radjabov, Teimour","Kobese, Watu",2628,2399,2002.10.11,tourn,1-0,D10,2
698,"Karpov, Anatoly","Radjabov, Teimour",2688,2624,2003.01.18,tourn,1/2-1/2,E94,6
699,"Radjabov, Teimour","Mamedov, Nidjat",2673,2463,2005.05.03,k.o.,1-0,B51,3.2
700,"Nepomniachtchi, Ian","Radjabov, Teimour",2792,2765,2021.05.31,,1-0,,24.2
701,"Dominguez Perez, Leinier","Radjabov, Teimour",2760,2759,2019.07.17,,1/2-1/2,,4.3
702,"Iljin, Artem","Radjabov, Teimour",,2245,1997.??.??,,1/2-1/2,A90,4
703,"Grischuk, Alexander","Radjabov, Teimour",2763,2788,2012.07.09,tourn (blitz),1-0,B31,4
704,"Radjabov, Teimour","Palac, Mladen",2722,2623,2016.09.09,,1-0,E00,7.4
705,"Ivanchuk, Vassily","Radjabov, Teimour",2781,2744,2008.09.10,tourn,1-0,B83,8
706,"Radjabov, Teimour","Gelfand, Boris",2744,2741,2010.11.18,,1-0,A06,38
707,"Adams, Michael","Radjabov, Teimour",2734,2751,2008.11.20,team-swiss,1/2-1/2,B30,7
708,"Radjabov, Teimour","Nakamura, Hikaru",2744,2774,2011.06.15,tourn,1/2-1/2,B94,5
709,"Radjabov, Teimour","Shirov, Alexei",2656,2736,2004.01.04,tourn (rapid),1/2-1/2,D20,7
710,"Anand, Viswanathan","Radjabov, Teimour",2791,2761,2009.03.20,,1-0,B31,6
711,"Radjabov, Teimour","Nepomniachtchi, Ian",2724,2730,2014.06.19,swiss (blitz),0-1,A88,7
712,"Radjabov, Teimour","Kramnik, Vladimir",2624,2807,2003.03.08,,1/2-1/2,E12,13
713,"Ding, Liren","Radjabov, Teimour",2778,2748,2018.04.23,,1/2-1/2,D37,5
714,"Vachier Lagrave, Maxime","Radjabov, Teimour",2860,2758,2021.02.14,rapid,0-1,,28.2
715,"Radjabov, Teimour","Kamsky, Gata",2761,2725,2009.03.21,tourn (rapid),1-0,B01,7
716,"Aronian, Levon","Radjabov, Teimour",2778,2758,2021.01.02,,0-1,,23.1
717,"Radjabov, Teimour","Shirov, Alexei",2756,2745,2009.06.16,,1/2-1/2,D80,3
718,"Radjabov, Teimour","Alekseev, Evgeny A",2738,2642,2015.10.20,team-swiss,1-0,C67,3.5
719,"Le Roy, Brice","Radjabov, Teimour",2075,2325,1998.??.??,swiss,0-1,A90,6
720,"Radjabov, Teimour","Bruzon Batista, Lazaro",2717,2652,2006.05.27,team-swiss,0-1,B85,6
721,"Grischuk, Alexander","Radjabov, Teimour",2726,2746,2007.07.25,swiss,1/2-1/2,E73,3
722,"Nakamura, Hikaru","Radjabov, Teimour",2759,2773,2012.01.21,,1/2-1/2,B33,7
723,"Vink, Nico","Radjabov, Teimour",2335,2483,2001.01.28,tourn,0-1,B06,11
724,"Murariu, Andrei","Radjabov, Teimour",,,1996.??.??,,0-1,A08,4
725,"Radjabov, Teimour","Ponomariov, Ruslan",2734,2714,2014.12.13,tourn (blitz),1-0,A05,16
726,"Radjabov, Teimour","Vachier Lagrave, Maxime",2713,2745,2013.12.15,tourn (blitz),1/2-1/2,D85,11
727,"Radjabov, Teimour","Vachier Lagrave, Maxime",2765,2784,2021.02.08,rapid,1/2-1/2,A04,13.7
728,"Topalov, Veselin","Radjabov, Teimour",2780,2735,2008.02.29,tourn,1/2-1/2,C63,9
729,"Radjabov, Teimour","Shirov, Alexei",2670,2713,2004.06.05,k.o. (rapid),1-0,D15,1.2
730,"Radjabov, Teimour","Bacrot, Etienne",2781,2714,2011.11.07,team-swiss,1/2-1/2,C50,5.1
731,"Bu, Xiangzhi","Radjabov, Teimour",2465,2438,2000.01.14,match,1/2-1/2,A90,3.1
732,"Drozdovskij, Yuri","Radjabov, Teimour",2558,2747,2007.07.06,tourn (rapid),1/2-1/2,E60,7
733,"Caruana, Fabiano","Radjabov, Teimour",2783,2713,2014.04.28,tourn,1-0,E92,8
734,"Radjabov, Teimour","Riazantsev, Alexander",2710,2671,2016.12.29,swiss (blitz),0-1,D02,7.5
735,"Radjabov, Teimour","Mamedov, Rauf",2744,2660,2010.11.17,tourn (blitz),1/2-1/2,B33,21
736,"Radjabov, Teimour","Colovic, Aleksandar",2483,2416,2001.02.10,swiss,1/2-1/2,E20,8
737,"Mamedyarov, Shakhriyar","Radjabov, Teimour",2790,2756,2019.04.01,tourn,1/2-1/2,E11,2
738,"Adams, Michael","Radjabov, Teimour",2723,2644,2003.06.19,tourn,1-0,B45,6
739,"Resika, Nathan","Radjabov, Teimour",2267,2476,2000.12.07,tourn,1/2-1/2,C11,5
740,"Radjabov, Teimour","Vachier Lagrave, Maxime",2765,2784,2021.02.13,rapid,1-0,A15,3.12
741,"Giri, Anish","Radjabov, Teimour",2780,2765,2021.06.06,,1/2-1/2,,2.3
742,"Radjabov, Teimour","Dominguez Perez, Leinier",2670,2612,2004.06.29,k.o.,1/2-1/2,D12,5.4
743,"Radjabov, Teimour","Stefanova, Antoaneta",2729,2489,2006.10.29,tourn (rapid),1-0,D10,6
744,"Radjabov, Teimour","Gelfand, Boris",2747,2733,2007.05.08,,1/2-1/2,E17,7
745,"Akopian, Vladimir Eduardovic","Radjabov, Teimour",2713,2742,2007.11.05,team-tourn,0-1,B45,8.2
746,"Vidit, Santosh Gujrathi","Radjabov, Teimour",2636,2758,2021.02.07,rapid,1/2-1/2,,9.8
747,"Radjabov, Teimour","Motylev, Alexander",2663,2651,2004.10.07,team-swiss,1/2-1/2,C42,5.6
748,"Arnaudov, Petar G","Radjabov, Teimour",2471,2792,2012.10.12,,1/2-1/2,B39,2.5
749,"Karjakin, Sergey","Radjabov, Teimour",2672,2729,2006.11.02,k.o. (rapid),1/2-1/2,B33,3.1
750,"Andreikin, Dmitry","Radjabov, Teimour",2700,2788,2012.07.09,blitz,1-0,D37,9
751,"Radjabov, Teimour","Dreev, Aleksey",2682,2698,2005.09.04,team,1-0,D43,5
752,"Radjabov, Teimour","Ivanchuk, Vassily",2747,2729,2007.07.05,rapid,0-1,A61,4
753,"Azmaiparashvili, Zurab","Radjabov, Teimour",2676,2610,2002.07.12,team,1/2-1/2,E62,8
754,"Jobava, Baadur","Radjabov, Teimour",2696,2757,2009.10.26,team-swiss,1-0,A69,5
755,"Nepomniachtchi, Ian","Radjabov, Teimour",2721,2713,2013.12.14,tourn (blitz),0-1,B30,3
756,"Radjabov, Teimour","Aronian, Levon",,,2005.08.13,swiss (rapid),0-1,D37,6
757,"Ivanchuk, Vassily","Radjabov, Teimour",2729,2747,2007.05.05,team,1/2-1/2,E92,4
758,"Radjabov, Teimour","Carlsen, Magnus",2751,2786,2008.10.20,team-swiss,1/2-1/2,C67,4
759,"Radjabov, Teimour","Caruana, Fabiano",2784,2770,2012.06.16,swiss,1/2-1/2,,?
760,"Radjabov, Teimour","Macieja, Bartlomiej",2650,2635,2003.10.19,team-swiss,1/2-1/2,E12,8.1
761,"Radjabov, Teimour","Stromer, Alexander",,,2005.08.13,swiss (rapid),1-0,B00,2
762,"Grischuk, Alexander","Radjabov, Teimour",2711,2735,2008.01.07,k.o. (rapid),1/2-1/2,A11,4.4
763,"Leko, Peter","Radjabov, Teimour",2749,2729,2007.03.29,tourn (rapid),1/2-1/2,C63,11
764,"Radjabov, Teimour","Bortnyk, Olexandr",2710,2581,2016.12.27,rapid,1-0,A46,9.10
765,"Dubov, Daniil","Radjabov, Teimour",2676,2767,2019.11.07,,1/2-1/2,C50,1.3
766,"Radjabov, Teimour","Iljin, Artem",2663,2522,2004.10.09,team-swiss,1/2-1/2,A04,7.4
767,"Bruzon Batista, Lazaro","Radjabov, Teimour",2667,2728,2006.08.02,swiss,1/2-1/2,A26,9
768,"Radjabov, Teimour","Kortschnoj, Viktor Lvovich",2650,2580,2003.10.12,team-swiss,1-0,E14,2.1
769,"Radjabov, Teimour","Tomba, Ivan",,,1995.??.??,,1-0,B90,3
770,"Radjabov, Teimour","Stryjecki, Marek",2438,2448,1999.10.27,,1/2-1/2,E63,4
771,"Borisek, Jure","Radjabov, Teimour",2561,2710,2016.12.29,swiss (blitz),0-1,C63,2.5
772,"Radjabov, Teimour","Ding, Liren",2758,2836,2020.05.07,,0-1,,6.1
773,"Radjabov, Teimour","Nisipeanu, Liviu Dieter",2740,2672,2010.06.20,tourn,1/2-1/2,D27,6
774,"Bacrot, Etienne","Radjabov, Teimour",2707,2728,2006.09.07,match (blitz),1/2-1/2,E97,15
775,"Jumabayev, Rinat","Radjabov, Teimour",2525,2788,2012.07.10,tourn (blitz),1/2-1/2,E67,25
776,"Scerbo, Antonio","Radjabov, Teimour",2095,2483,2001.02.03,swiss,1/2-1/2,B38,1
777,"Radjabov, Teimour","Carlsen, Magnus",2748,2843,2018.04.22,,1/2-1/2,D45,4
778,"Eljanov, Pavel","Radjabov, Teimour",2703,2751,2018.10.04,team-swiss,1/2-1/2,E06,10.2
779,"Almasi, Zoltan","Radjabov, Teimour",2684,2722,2016.09.04,team-swiss,1-0,C07,3.2
780,"Wesley, George","Radjabov, Teimour",2770,2765,2020.11.26,,1/2-1/2,B33,1
781,"Radjabov, Teimour","Vallejo Pons, Francisco",2729,2679,2007.03.23,tourn (rapid),1-0,A85,6
782,"Radjabov, Teimour","Van Wely, Loek",2734,2667,2015.01.10,,1/2-1/2,B09,1.1
783,"Radjabov, Teimour","Christiansen, Johan Sebastian",2758,2521,2021.04.24,,1-0,,4.7
784,"Radjabov, Teimour","Berkes, Ferenc",2763,2676,2021.11.15,,1/2-1/2,D15,4.2
785,"Radjabov, Teimour","Shirov, Alexei",2733,2696,2013.09.13,,1-0,A07,1.2
786,"Smeets, Jan","Radjabov, Teimour",2642,2757,2009.10.30,team-swiss,1/2-1/2,B76,9
787,"Radjabov, Teimour","Mamedyarov, Shakhriyar",2735,2760,2008.01.15,tourn,1/2-1/2,D97,4
788,"Radjabov, Teimour","Rako, Krunoslav",2670,2550,2004.05.16,,1-0,E00,2
789,"Radjabov, Teimour","Popov, Ivan",2751,2594,2008.04.11,team,1/2-1/2,B12,9
790,"Naiditsch, Arkadij","Radjabov, Teimour",2705,2724,2014.06.19,swiss (blitz),1/2-1/2,C67,3
791,"Radjabov, Teimour","Morozevich, Alexander",2729,2741,2007.03.22,tourn (rapid),1-0,E90,5
792,"Radjabov, Teimour","Leko, Peter",2713,2730,2013.12.16,tourn (blitz),1/2-1/2,D40,29
793,"Grischuk, Alexander","Radjabov, Teimour",2776,2765,2021.05.25,,1/2-1/2,,13.5
794,"Gelfand, Boris","Radjabov, Teimour",2738,2788,2012.07.10,blitz,0-1,E94,23
795,"Nepomniachtchi, Ian","Radjabov, Teimour",2778,2758,2020.12.29,,1/2-1/2,,1.4
796,"Radjabov, Teimour","Bu, Xiangzhi",2459,2565,2000.03.13,tourn,1/2-1/2,A65,2
797,"Radjabov, Teimour","Shirov, Alexei",2610,2704,2002.05.26,tourn,1/2-1/2,D97,5
798,"Mamedov, Rauf","Radjabov, Teimour",2639,2740,2010.04.30,rapid,1/2-1/2,B32,4
799,"Bareev, Evgeny","Radjabov, Teimour",2729,2624,2003.01.12,tourn,1-0,E97,2
800,"Radjabov, Teimour","Johannessen, Leif Erlend",2792,2520,2012.10.13,team-swiss,1-0,C78,3.1
801,"Rapport, Richard","Radjabov, Teimour",2763,2765,2021.06.22,blitz,1-0,A07,14.1
802,"Radjabov, Teimour","Kramnik, Vladimir",2793,2810,2013.03.19,tourn,1/2-1/2,E54,4
803,"Karjakin, Sergey","Radjabov, Teimour",2762,2738,2015.10.14,blitz,1-0,A15,15.3
804,"Radjabov, Teimour","Shastin, Alexander",2459,2510,2000.??.??,,0-1,A12,9
805,"Laznicka, Viktor","Radjabov, Teimour",2654,2741,2017.11.01,team-swiss,1/2-1/2,A30,5.2
806,"Morozevich, Alexander","Radjabov, Teimour",2741,2729,2007.03.22,rapid,1/2-1/2,A00,5
807,"Ponomariov, Ruslan","Radjabov, Teimour",2735,2792,2012.10.17,team-swiss,0-1,A36,7.1
808,"Anand, Viswanathan","Radjabov, Teimour",2779,2728,2006.08.19,match,0-1,B33,5
809,"Radjabov, Teimour","Anand, Viswanathan",2744,2798,2008.09.09,tourn,1/2-1/2,B46,7
810,"Chadaev, Nikolai","Radjabov, Teimour",2580,2788,2012.07.10,tourn (blitz),0-1,B31,16
811,"Radjabov, Teimour","Van Wely, Loek",2682,2655,2005.08.05,team-swiss,1/2-1/2,D39,7.1
812,"Radjabov, Teimour","Gelfand, Boris",2734,2743,2014.12.11,swiss (rapid),1/2-1/2,D97,1
813,"Radjabov, Teimour","Jakovenko, Dmitry",2757,2742,2009.09.30,tourn,1/2-1/2,C45,3
814,"Radjabov, Teimour","Zvjaginsev, Vadim",2610,2673,2002.09.11,match (rapid),1-0,D05,10
815,"Radjabov, Teimour","Mamedyarov, Shakhriyar",2758,2767,2019.09.21,,1/2-1/2,D85,4.2
816,"Grischuk, Alexander","Radjabov, Teimour",2761,2724,2017.07.12,,1/2-1/2,B31,6.1
817,"Dominguez Perez, Leinier","Radjabov, Teimour",2726,2734,2014.12.14,tourn (blitz),0-1,C67,12
