,White,Black,WhiteELO,BlackELO,Date,Event,Result,Opening,Rounds
193,"Nakamura, Hikaru","Le, Tuan Minh",2736,2514,2021.04.13,,1/2-1/2,D11,10
194,"Dardha, Daniel","Nakamura, Hikaru",2540,2750,2022.03.08,,0-1,A40,5
195,"Adhiban, Baskaran","Nakamura, Hikaru",2630,2776,2015.01.31,swiss,0-1,D20,5
196,"Edouard, Romain","Nakamura, Hikaru",2613,2785,2017.02.02,swiss,0-1,E21,10
197,"Nakamura, Hikaru","Esipenko, Andrey",2750,2723,2022.04.16,rapid,1-0,A06,2
198,"Radjabov, Teimour","Nakamura, Hikaru",2759,2761,2019.05.17,,1/2-1/2,,1.2
199,"Nakamura, Hikaru","Mirzanurov, Bulat",2736,2238,2020.06.23,,1-0,A05,1
200,"Nakamura, Hikaru","Bacrot, Etienne",2785,2708,2017.06.22,tourn (rapid),1-0,A05,4
201,"Nakamura, Hikaru","Pichot, Alan",2736,2630,2021.03.14,,1-0,B48,7.3
202,"Nakamura, Hikaru","Jaracz, Pawel",2520,2546,2003.03.21,,1/2-1/2,E12,1.1
203,"Svidler, Peter","Nakamura, Hikaru",2694,2736,2021.11.12,,0-1,B06,1.38
204,"Nakamura, Hikaru","Hou, Yifan",2777,2658,2018.07.26,,1-0,A06,1.3
205,"Nakamura, Hikaru","Harikrishna, Pentala",2780,2738,2017.11.24,swiss,1/2-1/2,B48,8
206,"Nakamura, Hikaru","Vasquez Schroder, Rodrigo",2735,2506,2010.03.20,,1/2-1/2,A05,4.4
207,"Martirosyan, Haik M","Nakamura, Hikaru",2597,2900,2020.11.12,,1/2-1/2,,2.6
208,"Nakamura, Hikaru","Narayanan, S.r",2736,2618,2020.07.21,,1-0,A06,8
209,"Onischuk, Alexander","Nakamura, Hikaru",2660,2775,2012.05.11,tourn,1/2-1/2,A40,4
210,"Meyer, Eugene","Nakamura, Hikaru",2465,,1998.12.28,swiss,1-0,A16,5
211,"Nakamura, Hikaru","Dubov, Daniil",2736,2714,2021.06.29,,1-0,A00,8
